collection,series,piece,item,Covering_date,Type,Former Reference,Attendees,Agenda
CAB,128,51,17,15-Mar-73,Conclusion,CM (73) 16,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , P Walker , Jellicoe , M Macmillan , Hailsham , W Whitelaw , R Carr , K Joseph , G Campbell , J Davies , P Thomas , J Godber , G Howe , J Peyton , T Boardman , P Jenkin , C Chataway , P Channon , F Pym , P Rawlinson.",1. Parliamentary Affairs - National Health Service Reorganisation Bill - European Communities: Parliamentary Scrutiny of Draft Instruments - Wages Paid by British Firms in South Africa - Economic Affairs: Counter-Inflationary Policies; 2. Oversea Affairs - Iceland - Kenya; 3. European Community Affairs; 4. Industrial Affairs - British Railways Board - The Gas Industry - National Health Service Ancillary Workers - Civil Service - The Coal Industry - TUC One-day Stoppage; 5. Constitutional Proposals for Northern Ireland - Draft White Paper; 6. Building Societies - Interest Charge on Mortgages; 7. BSA and the Motor Cycle Industry
CAB,128,51,18,20-Mar-73,Conclusion,CM (73) 17,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , Jellicoe , M Macmillan , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , P Thomas , G Howe , T Boardman , P Jenkin , F Pym.",1. Industrial Affairs - British Railways Board - The Gas Industry - National Health Service Ancillary Workers - The Coal Industry - Civil Service Unions - National Union of Teachers - TUC one-day stoppage; 2. Steel Prices; 3. Reorganisation of the Nuclear Design and Construction Industry
CAB,128,51,19,22-Mar-73,Conclusion,CM (73) 18,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , J Godber , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , G Howe , T Boardman , P Jenkin , F Pym.",1. Parliamentary Affairs - Debate on Northern Ireland Constitutional Proposals - Presentation of Government Policies; 2. Public Expenditure - Priorities and Control; 3. Oversea Affairs - Iceland - Iraq/Kuwait; 4. Steel Prices; 5. Industrial Affairs - National Health Service Ancillary Workers - British Railways Board - The Gas and Coal Industries - Civil Service Unions; 6. Northern Ireland; 7. Price and Pay Code - Draft White Paper
CAB,128,51,20,29-Mar-73,Conclusion,CM (73) 19,"E Heath , A Douglas-Home , R Carr , K Joseph , G Campbell , Jellicoe , M Macmillan , W Whitelaw , J Prior , M Thatcher , J Davies , P Thomas , J Godber , G Howe , P Channon , P Jenkin , F Pym.",1. Parliamentary Affairs - Wages Paid by British Firms in South Africa - Export of Animals (Control) Bill; 2. Oversea Affairs - Arms Shipments - Australia and the Five Power Defence Arrangements - Iceland; 3. European Community Affairs; 4. Northern Ireland; 5. Industrial Affairs - Pay Board and Price Commission - The Coal Industry - National Health Service Ancillary Workers; 6. Building Societies - Interest Charge on Mortgages
CAB,128,51,21,2-Apr-73,Conclusion,CM (73) 20,"E Heath , St Marylebone , Carrington , J Prior , G Rippon , G Campbell , Jellicoe , M Macmillan , A Barber , R Carr , K Joseph , M Thatcher , P Walker , P Thomas , J Godber , G Howe , P Channon , P Jenkin , F Pym.",1. Land and House Prices
CAB,128,51,22,3-Apr-73,Conclusion,CM (73) 21,"E Heath , A Douglas-Home , A Barber , R Carr , K Joseph , M Thatcher , Jellicoe , M Macmillan , Hailsham , Carrington , J Prior , G Rippon , G Campbell , P Thomas , G Howe , P Channon , P Jenkin , F Pym.",1. Building Societies - Interest Charge on Mortgages
CAB,128,51,23,5-Apr-73,Conclusion,CM (73) 22,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , J Godber , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , G Howe , P Channon , P Jenkin , I Gilmour , F Pym.",1. Parliamentary Affairs - Northern Ireland (Assembly) Bill; 2. Capital Punishment - Northern Ireland: Criminal Justice Act - Mr Albert Browne; 3. Oversea Affairs - Arms Shipments - Five-Power Defence Arrangements; 4. European Community Affairs - Farm Prices - Public Presentation - Representation at Meetings of the Council of Ministers; 5. Northern Ireland; 6. Industrial Affairs - National Health Service Ancillary Workers - The London Docks - Fords - The Water Industry; 7. Building Societies - Interest Charge on Mortgages; 8. Housing Policy; 9. Legislative Programme 1973-74 Session; 10. Relocation of Defence Facilities from Shoeburyness; 11. Population Census
CAB,128,52,1,12-Apr-73,Conclusion,CM (73) 23,"E Heath , A Douglas-Home , A Barber , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , Hailsham , W Whitelaw , J Prior , G Rippon , G Campbell , J Davies , P Thomas , J Godber , G Howe , M Heseltine , P Jenkin , F Pym.",1. Parliamentary Affairs - Capital Punishment: Northern Ireland (Emergency Provisions) Bill; 2. Oversea Affairs - Indo-China - Cyprus - Iran; 3. European Community Affairs; 4. Industrial Affairs - National Health Service Ancillary Workers - British Railways Board - The Water Industry - The Civil Service - Fords - Harland and Wolff; 5. The HS 146 Aircraft; 6. National Health Service Reorganisation - Top Salaries; 7. Tribunals of Inquiry
CAB,128,52,2,17-Apr-73,Conclusion,CM (73) 24,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , Jellicoe , M Macmillan , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , J Davies , P Thomas , G Howe , F Pym.",1. Parliamentary Affairs; 2. Oversea Affairs - Middle East - Rhodesia - Indo-China; 3. European Community Affairs; 4. Northern Ireland; 5. Industrial Affairs - National Health Service Ancillary Workers - Harland and Wolff - The Motor Industry - National Day of Protest; 6. Departmental Security; 7. Secretary of the Cabinet
CAB,128,52,3,3-May-73,Conclusion,CM (73) 25,"E Heath , A Douglas-Home , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , A Barber , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , J Godber , G Howe , F Pym.",1. Parliamentary Affairs - Social Security Bill - Subsidised Butter; 2. Oversea Affairs - United States of America - French Nuclear Tests - The Lebanon - Rhodesia - Icelandic Fisheries Dispute; 3. European Community Affairs; 4. Northern Ireland; 5. Industrial Affairs - National Day of Protest - Shortage of Labour in Industry - Discussions with TUC and CBI on Counter-Inflation Policy; 6. Government Dispersal - The Hardman Report; 7. Discrimination against Women
CAB,128,52,4,10-May-73,Conclusion,CM (73) 26,"E Heath , A Douglas-Home , A Barber , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , Hailsham , W Whitelaw , J Prior , G Rippon , G Campbell , J Davies , P Thomas , J Godber , G Howe , P Jenkin , F Pym , M Havers.",1. Parliamentary Affairs; 2. Pakistan Bill; 3. Oversea Affairs - Middle East - Spain and Gibraltar - Icelandic Fisheries Dispute; 4. European Community Affairs; 5. Industrial Affairs - The Motor Industry - British Steel Corporation - Civil Service - Harland and Wolff - Prices; 6. Northern Ireland; 7. Robens Report on Safety and Health at Work; 8. Reference to the Monopolies Commission of certain Restrictive Practices in the Professions
CAB,128,52,5,14-May-73,Conclusion,CM (73) 27,"E Heath , Hailsham , W Whitelaw , R Carr , K Joseph , G Campbell , Jellicoe , M Macmillan , A Barber , Carrington , J Prior , G Rippon , P Walker , P Thomas , J Godber , G Howe , P Jenkin , F Pym.",1. Economic Situation - Public Expenditure - Trade and Industry - Defence - Health and Personal Social Services - Employment
CAB,128,52,6,16-May-73,Conclusion,CM (73) 28,"E Heath , Hailsham , J Prior , G Rippon , G Campbell , Jellicoe , M Macmillan , A Barber , K Joseph , M Thatcher , P Walker , P Thomas , J Godber , G Howe , P Jenkin , F Pym.",1. Economic Situation - Public Expenditure - General - Presentation - Trade and Industry - Employment - Nationalised Industries Capital Expenditure - Environment - Education - Health and Personal Social Services - Social Security - Law and Order - Agriculture - Civil Service
CAB,128,52,7,17-May-73,Conclusion,CM (73) 29,"E Heath , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , A Barber , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , J Godber , G Howe , P Jenkin , F Pym.",1. Parliamentary Affairs; 2. Robens Report on Safety and Health at Work; 3. Company Law Reform - Possible Inquiry into Lonrho Limited under Companies Legislation; 4. Oversea Affairs - Iceland; 5. European Community Affairs; 6. Northern Ireland; 7. Economic Situation - Public Expenditure
CAB,128,52,8,24-May-73,Conclusion,CM (73) 30,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , J Davies , M Macmillan , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , P Thomas , J Godber , G Howe , P Channon , P Jenkin , F Pym.",1. The Royal Family; 2. Ministerial Resignations; 3. Parliamentary Affairs; 4. Oversea Affairs - Iceland - Mutual and Balanced Force Reductions; 5. European Community Affairs - Prime Minister's Meeting with the President of France on 21 and 22 May; 6. Industrial Affairs - Discussions with TUC and CBI on Counter-Inflation Policy - Harland and Wolff - Unemployment; 7. Policy on Housing Improvement - Draft White Papers
CAB,128,52,9,14-Jun-73,Conclusion,CM (73) 31,"E Heath , Hailsham , W Whitelaw , J Prior , G Rippon , G Campbell , J Davies , M Macmillan , G Howe , A Barber , R Carr , K Joseph , M Thatcher , P Walker , P Thomas , J Godber , Windlesham , P Channon , P Jenkin , F Pym.",1. The Cabinet; 2. Parliamentary Affairs - New Parliamentary Building - Maplin Development Bill; 3. European Community Affairs; 4. Northern Ireland; 5. Industrial Affairs - The Motor Industry; 6. Role of the Building Societies; 7. Members' Outside Financial Interests; 8. Regional Development Grants - Slaughterhouses
CAB,128,52,10,19-Jun-73,Conclusion,CM (73) 32,"E Heath , A Douglas-Home , A Barber , R Carr , K Joseph , M Thatcher , M Macmillan , Hailsham , Carrington , J Prior , G Rippon , P Thomas , G Howe , Windlesham , F Pym , P Rawlinson.",1. The Cabinet; 2. Oversea Affairs - Rhodesia; 3. New Parliamentary Building
CAB,128,52,11,21-Jun-73,Conclusion,CM (73) 33,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , J Davies , M Macmillan , G Howe , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , P Thomas , J Godber , Windlesham , C Chataway , P Jenkin , F Pym.",1. Parliamentary Affairs - Publication of Parliamentary Papers - Debate on Immigrants - Maplin Airport; 2. Oversea Affairs - China - Nigeria - Iran - North Atlantic Treaty Organisation; 3. European Community Affairs; 4. Northern Ireland; 5. Industrial Affairs - The Motor Industry; 6. Default on the Housing Finance Acts; 7. The Electrical Engineering Industry
CAB,128,52,12,28-Jun-73,Conclusion,CM (73) 34,"E Heath , A Douglas-Home , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , M Macmillan , G Howe , Hailsham , Carrington , J Prior , G Rippon , G Campbell , P Thomas , J Godber , Windlesham , P Jenkin , F Pym , St Aldwyn.",1. Parliamentary Affairs - National Health Service Reorganisation Bill - Publication of Parliamentary Papers - Legislative Programme 1973-74; 2. Oversea Affairs - French Nuclear Tests - Rhodesia; 3. European Community Affairs - Regional Aids - Council of Ministers - Sugar Refining Margin - New Zealand; 4. Northern Ireland; 5. Industrial Affairs - French Nuclear Tests - Industrial Relations Act - Counter-Inflation Policy - The Motor Industry - Cammell Laird
CAB,128,52,13,5-Jul-73,Conclusion,CM (73) 35,"E Heath , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , P Thomas , J Godber , A Barber , Carrington , J Prior , G Rippon , G Campbell , J Davies , M Macmillan , G Howe , Windlesham , J Peyton , J Amery , M Heseltine , P Jenkin , F Pym.",1. Parliamentary Affairs; 2. Oversea Affairs - Greece - Rhodesia - Soviet Union - Iraq; 3. European Community Affairs - Sugar Refining Margin - New Zealand; 4. Northern Ireland; 5. Industrial Affairs - Operation of Counter-Inflation (Temporary Provisions) Act 1972; 6. The Channel Tunnel Project; 7. Maplin: Access Routes and New Town Consultation
CAB,128,52,14,12-Jul-73,Conclusion,CM (73) 36,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , P Thomas , J Godber , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , J Davies , M Macmillan , G Howe , Windlesham , J Eden , P Jenkin , P Channon , F Pym , P Rawlinson.",1. Parliamentary Affairs - Debate on Export of Live Animals; 2. Security; 3. Oversea Affairs - Rhodesia - Conference on Security and Co-operation in Europe - Portugal - French Nuclear Tests; 4. European Community Affairs; 5. Industrial Affairs - Operation of Counter-Inflation (Temporary Provisions) Act 1972 - The Newspaper Industry - The Motor Industry - Counter-Inflation Policy; 6. Northern Ireland; 7. Role of the Building Societies; 8. Maplin Airport; 9. The Levy on Independent Television
CAB,128,52,15,17-Jul-73,Conclusion,CM (73) 37,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , P Thomas , G Howe , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , M Macmillan , Windlesham , F Pym.",1. Parliamentary Affairs - Date of Adjournment for the Summer Recess - Statement on Wool Textile Industry; 2. Oversea Affairs - Rhodesia - Portugal; 3. Counter-Inflationary Policy; 4. The Tax-Credit Scheme; 5. Company Law Reform: Draft White Paper
CAB,128,52,16,19-Jul-73,Conclusion,CM (73) 38,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , M Thatcher , P Walker , P Thomas , J Godber , Hailsham , W Whitelaw , R Carr , K Joseph , G Campbell , J Davies , M Macmillan , G Howe , Windlesham , J Peyton , P Channon , G Page , P Jenkin , F Pym.",1. Parliamentary Affairs - Maplin Airport - The Channel Tunnel Project; 2. Electoral Arrangements in Greater London; 3. Oversea Affairs - Afghanistan - Portugal; 4. European Community Affairs; 5. Northern Ireland; 6. Industrial Affairs - Counter-Inflationary Policy - The Coalmining Industry - The Newspaper Industry - Mr George Hill; 7. Public Expenditure; 8. Default on the Housing Finance Acts
CAB,128,52,17,26-Jul-73,Conclusion,CM (73) 39,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , J Davies , M Macmillan , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , P Thomas , J Godber , G Howe , J Peyton , P Jenkin , F Pym.",1. Parliamentary Affairs; 2. Oversea Affairs - Middle East - Commonwealth Heads of Government Meeting; 3. European Community Affairs; 4. Northern Ireland; 5. Industrial Affairs - Operation of the Counter-Inflation (Temporary Provisions) Act 1972 - The Newspaper Industry - Rent Allowances for Metropolitan Police; 6. Public Expenditure; 7. The Channel Tunnel Project; 8. Reorganisation of the Training of Junior Soldiers
CAB,128,53,1,13-Sep-73,Conclusion,CM (73) 40,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , P Thomas , J Godber , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , J Davies , M Macmillan , G Howe , Windlesham , P Channon , P Jenkin , F Pym.",1. Oversea Affairs - Chile - South Africa - Anglo-Soviet Relations; 2. European Community Affairs - Political Co-operation - Work on the Programme Set by the European Summit - Community Budget for 1974; 3. Northern Ireland - Bomb incidents in England; 4. Industrial Affairs - Trades Union Congress at Blackpool - Chryslers; 5. Economic Affairs - Mortgage Rates; 6. Rules of Conduct and Codes of Practice in Local Government
CAB,128,53,2,13-Sep-73,Conclusion,CM (73) 41,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , P Thomas , J Godber , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , J Davies , M Macmillan , G Howe , Windlesham , P Jenkin , Rothschild , F Pym , C Ross , R Wade-Gery.",1. Public Expenditure - The Competition for Resources - The Competition between Programmes
CAB,128,53,3,27-Sep-73,Conclusion,CM (73) 42,"E Heath , W Whitelaw , R Carr , M Thatcher , P Thomas , J Godber , Carrington , J Prior , G Campbell , M Macmillan , G Howe , Windlesham , Balniel , F Pym.",1. Oversea Affairs - Iceland - Soviet Union; 2. European Community Affairs; 3. Northern Ireland; 4. Industrial Affairs - The Motor Industry; 5. Secretary of the Cabinet
CAB,128,53,4,2-Oct-73,Conclusion,CM (73) 43,"E Heath , A Douglas-Home , R Carr , K Joseph , M Thatcher , J Davies , M Macmillan , G Howe , A Barber , J Prior , G Rippon , G Campbell , P Thomas , J Godber , Windlesham , P Channon , P Jenkin , I Gilmour , F Pym.",1. Oversea Affairs - United States and Europe - Iceland - Gibraltar - Visit of the Japanese Prime Minister - Austria; 2. Northern Ireland - The Irish Case at Strasbourg - Formation of an Executive; 3. Monetary Matters; 4. Industrial Affairs - The Motor Industry - The Electricity Industry - The Railways - The Coal Industry; 5. Mortgage and Mortgage Lending
CAB,128,53,5,4-Oct-73,Conclusion,CM (73) 44,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , P Thomas , J Godber , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , J Davies , M Macmillan , G Howe , Windlesham , J Eden , P Jenkin , T Boardman , F Pym.",1. The Programme for Controlling Inflation - Stage 3; 2. Parliamentary Affairs; 3. Report of Commission on the Constitution; 4. The Maplin Project; 5. Secretary of the Cabinet
