collection,series,piece,item,Covering_date,Type,Former Reference,Title,Author,,
CAB,24,234,18,31-Oct-32,Memorandum,CP 368 (32),Meat Policy.,Walter E Elliot,,
CAB,24,234,19,29-Oct-32,Memorandum,CP 369 (32),Disarmament.,Londonderry,,
CAB,24,234,20,31-Oct-32,Memorandum,CP 370 (32),"Dyestuffs (Import Regulation) Act, 1920.",Walter Runciman,,
CAB,24,234,21,31-Oct-32,Memorandum,CP 371 (32),Anglo-Persian Relations.,Samuel Hoare,,
CAB,24,234,22,31-Oct-32,Memorandum,CP 372 (32),Malta.,Philip Cunliffe-Lister,,
CAB,24,234,23,28-Oct-32,Memorandum,CP 373 (32),Disarmament.,Hailsham,,
CAB,24,234,24,3-Nov-32,Memorandum,CP 374 (32),Palestine: Legislative Council.,Philip Cunliffe-Lister,,
CAB,24,234,25,28-Oct-32,Memorandum,CP 375 (32),The New Forest and the Electricity Grid.,Percy J Pybus,,
CAB,24,234,26,4-Nov-32,Memorandum,CP 376 (32),State of Trade - September 1932.,Walter Runciman,,
CAB,24,234,27,5-Nov-32,Memorandum,CP 377 (32),Disarmament. Statement prepared by the Cabinet Committee.,M P A Hankey,,
CAB,24,234,28,5-Nov-32,Memorandum,CP 378 (32),Malta.,Philip Cunliffe-Lister,,
CAB,24,234,29,8-Nov-32,Memorandum,CP 379 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,234,30,5-Nov-32,Memorandum,CP 380 (32),Imperial Preference and Mandated Territories.,Philip Cunliffe-Lister,,
CAB,24,234,31,10-Nov-32,Memorandum,CP 381 (32),The King's Speech on the Prorogation of Parliament.,M P A Hankey,,
CAB,24,234,32,7-Nov-32,Memorandum,CP 383 (32),Brazil and Ottawa.,Walter Runciman,,
CAB,24,234,33,7-Nov-32,Memorandum,CP 384 (32),Air Disarmament.,Londonderry,,
CAB,24,234,34,8-Nov-32,Memorandum,CP 385 (32),Disarmament. Further Statement Prepared by the Cabinet Committee.,M P A Hankey,,
CAB,24,234,35,17-Nov-32,Memorandum,CP 386 (32),Housing Policy.,Edward Hilton Young,,
CAB,24,234,36,10-Nov-32,Memorandum,CP 387 (32),Disarmament. Germany's Claim to Equality of Rights.,M P A Hankey,,
CAB,24,234,37,10-Nov-32,Memorandum,CP 388 (32),Air Raids Precautions.,M P A Hankey,,
CAB,24,234,38,10-Nov-32,Memorandum,CP 389 (32),British War Debt to the United States.,John Simon,,
CAB,24,234,39,14-Nov-32,Memorandum,CP 390 (32),South Persian Oilfields. Reinforcements from India.,M P A Hankey,,
CAB,24,234,40,18-Nov-32,Memorandum,CP 391 (32),"The King's Speech on the Opening of Parliament, November 22nd, 1932.",M P A Hankey,,
CAB,24,234,41,15-Nov-32,Memorandum,CP 392 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,234,42,14-Nov-32,Memorandum,CP 393 (32),Proceedings in the Indian Legislative Assembly on the Ottawa Agreement.,Samuel Hoare,,
CAB,24,234,43,15-Nov-32,Memorandum,CP 394 (32),Nationality of Married Women.,John Gilmour,,
CAB,24,234,44,15-Nov-32,Memorandum,CP 395 (32),Prohibition on the Use of Chemical Warfare.,Robert Vansittart,,
CAB,24,234,45,16-Nov-32,Memorandum,CP 396 (32),The World Economic Conference. Report on the Work of the Preparatory Committee.,M P A Hankey,,
CAB,24,234,46,16-Nov-32,Memorandum,CP 397 (32),Imperial Education Conference.,Irwin,,
CAB,24,234,47,18-Nov-32,Memorandum,CP 398 (32),Empire Content.,Walter Runciman,,
CAB,24,234,48,21-Nov-32,Memorandum,CP 399 (32),Report of Committee on Local Expenditure.,Edward Hilton Young,,
CAB,24,234,49,22-Nov-32,Memorandum,CP 400 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,235,1,18-Nov-32,Memorandum,CP 401 (32),Meat Policy.,Walter E Elliot,,
CAB,24,235,2,21-Nov-32,Memorandum,CP 402 (32),The Unity Conference at Allahabad and Mr. Gandhi.,Samuel Hoare,,
CAB,24,235,3,21-Nov-32,Memorandum,CP 403 (32),Commercial Negotiations with Foreign Countries. Position of the Fishing Industry.,Walter Runciman,,
CAB,24,235,4,19-Nov-32,Memorandum,CP 404 (32),The Lytton Report. Japan and the League of Nations.,John Simon,,
CAB,24,235,5,21-Nov-32,Memorandum,CP 405 (32),Anglo-Soviet Relations.,J Ramsay MacDonald,,
CAB,24,235,6,24-Nov-32,Memorandum,CP 406 (32),Unemployment Committee. Second Report. Land Settlement.,De La Warr,,
CAB,24,235,7,22-Nov-32,Memorandum,CP 407 (32),Sky Writing.,John Gilmour,,
CAB,24,235,8,25-Nov-32,Memorandum,CP 408 (32),Chemical Warfare.,M P A Hankey,,
CAB,24,235,9,25-Nov-32,Memorandum,CP 409 (32),Committee on Housing Policy. Report.,Edward Hilton Young,,
CAB,24,235,10,29-Nov-32,Memorandum,CP 410 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,235,11,24-Nov-32,Memorandum,CP 411 (32),Housing Policy - Scotland.,Godfrey P Collins,,
CAB,24,235,12,1-Dec-32,Memorandum,CP 412 (32),State of Trade - October 1932.,Walter Runciman,,
CAB,24,235,13,25-Nov-32,Memorandum,CP 413 (32),India. Appreciation of the Political Situation by the Government of India.,Secretary of State for India,,
CAB,24,235,14,29-Nov-32,Memorandum,CP 414 (32),Land Settlement.,Neville Chamberlain,,
CAB,24,235,15,2-Dec-32,Memorandum,CP 415 (32),Persia.,John Simon,,
CAB,24,235,16,1-Dec-32,Memorandum,CP 416 (32),British War Debt to America.,Neville Chamberlain,,
CAB,24,235,17,6-Dec-32,Memorandum,CP 417 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,235,18,5-Dec-32,Memorandum,CP 418 (32),Indian Round Table Conference. Transfer of Financial Responsibility and Safeguards.,Samuel Hoare,,
CAB,24,235,19,3-Dec-32,Memorandum,CP 419 (32),Protection of the South Persian Oilfields.,M P A Hankey,,
CAB,24,235,20,5-Dec-32,Memorandum,CP 420 (32),Housing Policy.,Edward Hilton Young,,
CAB,24,235,21,6-Dec-32,Memorandum,CP 421 (32),Cancellation of Anglo-Persian Oil Company's Concession.,Robert Vansittart,,
CAB,24,235,22,7-Dec-32,Memorandum,CP 422 (32),"Economic Advisory Council. Fifth Report of Committee on Economic Information. Survey of the Economic Situation, November 1932.",M P A Hankey,,
CAB,24,235,23,12-Dec-32,Memorandum,CP 423 (32),Burma, the present Position with regard to Federation.,Samuel Hoare,
CAB,24,235,24,9-Dec-32,Memorandum,CP 424 (32),Indian Round Table Conference. Provision against Commercial Discrimination.,Samuel Hoare,,
CAB,24,235,25,8-Dec-32,Memorandum,CP 425 (32),War Debts.,Tyrrell,,
CAB,24,235,26,13-Dec-32,Memorandum,CP 426 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,235,27,9-Dec-32,Memorandum,CP 427 (32),Relations with Persia. Emergency Arrangements.,M P A Hankey,,
CAB,24,235,28,13-Dec-32,Memorandum,CP 428 (32),The cancellation of Anglo-Persian Oil Company's Concession. Action to be taken on Persian Government's Reply.,Robert Vansittart,,
CAB,24,235,29,12-Dec-32,Memorandum,CP 429 (32),The Lane-Fox Bacon Report and Long-Term Agricultural Policy.,"Walter E Elliot, Walter Runciman",,
CAB,24,235,30,13-Dec-32,Memorandum,CP 430 (32),Protection of the South Persian Oilfields.,M P A Hankey,,
CAB,24,235,31,11-Dec-32,Memorandum,CP 431 (32),Discussions on Manchuria at Geneva.,John Simon,,
CAB,24,235,32,13-Dec-32,Memorandum,CP 432 (32),Indian Round Table Conference. Provision against Commercial Discrimination. Position of the Shipping Industry.,Walter Runciman,,
CAB,24,235,33,13-Dec-32,Memorandum,CP 433 (32),Russian Timber.,Walter Runciman,,
CAB,24,235,34,13-Dec-32,Memorandum,CP 434 (32),Committee of the Hunger Marchers. Interim Report.,John Gilmour,,
CAB,24,235,35,17-Dec-32,Memorandum,CP 435 (32),Malta.,Philip Cunliffe-Lister,,
CAB,24,235,36,16-Dec-32,Memorandum,CP 436 (32),"Discrimination in India against British Trade, Industry and Shipping.",Walter Runciman,,
CAB,24,235,37,16-Dec-32,Memorandum,CP 437 (32),Meat Policy.,Walter E Elliot,,
CAB,24,235,38,20-Dec-32,Memorandum,CP 438 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,235,39,17-Dec-32,Memorandum,CP 439 (32),Use of Totalisators in Tote Clubs and Greyhound Racing Tracks.,John Gilmour,,
CAB,24,235,40,16-Dec-32,Memorandum,CP 440 (32),Russian Commercial Agreement Negotiations. The Question of Russian Debts and British Claims against Russia.,John Simon,,
CAB,24,235,41,19-Dec-32,Memorandum,CP 441 (32),International Labour Organisation. Tripartite Preparatory Technical Conference on the Reduction of Hours of Labour.,Henry Betterton,,
CAB,24,235,42,19-Dec-32,Memorandum,CP 442 (32),Trade with Russia. Export Credits.,Walter Runciman,,
CAB,24,235,43,20-Dec-32,Memorandum,CP 443 (32),Control of Crown Lands Committee. Interim Report.,Walter E Elliot,,
CAB,24,235,44,22-Dec-32,Memorandum,CP 444 (32),Programme of New Construction for 1933.,Bolton Eyres-Monsell,,
CAB,24,235,45,22-Dec-32,Memorandum,CP 445 (32),"State of Trade - November, 1932.",Walter Runciman,,
CAB,24,235,46,21-Dec-32,Memorandum,CP 446 (32),India. Appreciation of the Political Situation by the Government of India.,Secretary of State for India,,
CAB,24,237,1,20-Jan-33,Memorandum,CP 1 (33),Committee on the Totalisator on Greyhound Racing Tracks.,John Gilmour,,
CAB,24,237,2,12-Jan-33,Memorandum,CP 2 (33),Waterloo Bridge.,Percy J Pybus,,
CAB,24,237,3,12-Jan-33,Memorandum,CP 3 (33),The Disarmament Conference.,John Simon,,
CAB,24,237,4,14-Jan-33,Memorandum,CP 4 (33),The Use of Aircraft in Iraq.,John Simon,,
CAB,24,237,5,18-Jan-33,Memorandum,CP 5 (33),The Indian Tariff Board's Report on Cotton Goods.,Walter Runciman,,
CAB,24,237,6,19-Jan-33,Memorandum,CP 6 (33),"State of Trade - December, 1932.",Walter Runciman,,
CAB,24,237,7,19-Jan-33,Memorandum,CP 7 (33),Recreational Facilities for the Metropolitan Police.,John Gilmour,,
CAB,24,237,8,20-Jan-33,Memorandum,CP 8 (33),The Indian Tariff Board's Report on Cotton Goods.,Samuel Hoare,,
CAB,24,237,9,20-Jan-33,Memorandum,CP 9 (33),Programme for the Disarmament Conference.,John Simon,,
CAB,24,237,10,23-Jan-33,Memorandum,CP 9A (33),Programme for the Disarmament Conference. Final Revise of Appendix to CP 9 (33).,Foreign Office,,
CAB,24,237,11,23-Jan-33,Memorandum,CP 10 (33),Unemployment Insurance Committee.,Neville Chamberlain,,
CAB,24,237,12,26-Jan-33,Memorandum,CP 11 (33),Scheme for the Licensing of Goods Vehicles.,Percy J Pybus,,
CAB,24,237,13,22-Jan-33,Memorandum,CP 12 (33),India. Appreciation of the Political Situation by the Government of India.,Secretary of State for India,,
CAB,24,237,14,24-Jan-33,Memorandum,CP 13 (33),Committee on the Totalisator on Greyhound Racing Tracks. Supplementary Report.,John Gilmour,,
CAB,24,237,15,27-Jan-33,Memorandum,CP 14 (33),Reduction of Pay of Indian Services.,Samuel Hoare,,
CAB,24,237,16,27-Jan-33,Memorandum,CP 15 (33),Housing (Financial Provisions) Bill.,Edward Hilton Young,,
CAB,24,237,17,1-Feb-33,Memorandum,CP 16 (33),Policy in Palestine.,Philip Cunliffe-Lister,,
CAB,24,237,18,30-Jan-33,Memorandum,CP 17 (33),Committee on the Totalisator on Greyhound Racing Tracks.,John Gilmour,,
CAB,24,237,19,31-Jan-33,Memorandum,CP 18 (33),The World Economic Conference. Report on the Work of the Preparatory Committee.,M P A Hankey,,
CAB,24,237,20,1-Feb-33,Memorandum,CP 19 (33),Position of Co-operative Societies in relation to the Income Tax.,Neville Chamberlain,,
CAB,24,237,21,3-Feb-33,Memorandum,CP 20 (33),Control of Crown Lands Committee. Report on future Government Responsibility for the Administration of Crown Lands.,Walter Elliot,,
CAB,24,237,22,6-Feb-33,Memorandum,CP 21 (33),Children and Young Persons (Consolidation) Bill.,John Gilmour,,
CAB,24,237,23,7-Feb-33,Memorandum,CP 22 (33),Unemployment Insurance Committee. Second Report.,Neville Chamberlain,,
CAB,24,237,24,7-Feb-33,Memorandum,CP 23 (33),Licensing of Manufacture of Arms.,John Simon,,
CAB,24,237,25,7-Feb-33,Memorandum,CP 24 (33),Control of Manufacture of Armaments. Principle of Licences.,John Simon,,
CAB,24,237,26,8-Feb-33,Memorandum,CP 25 (33),Navy Estimates for 1933.,Bolton Eyres-Monsell,,
CAB,24,237,27,Feb-33,Memorandum,CP 26 (33),The Situation in India.,Samuel Hoare,,
CAB,24,237,28,10-Feb-33,Memorandum,CP 27 (33),The International Convention on the hours of work in Coal Mines.,Walter Runciman,,
CAB,24,237,29,10-Feb-33,Memorandum,CP 28 (33),"Settlement of War Debt to the U.S.A. and Economic Problems. Memoranda for Instructions to His Majesty's Ambassador at Washington, February 1933.",John Simon,,
CAB,24,237,30,10-Feb-33,Memorandum,CP 29 (33),The British War Debt to the U.S.A.,John Simon,,
CAB,24,237,31,10-Feb-33,Memorandum,CP 30 (33),The work of the Royal Air Force in the Middle East in its relation to the problem of Air Disarmament.,Londonderry,,
CAB,24,238,1,13-Feb-33,Memorandum,CP 31 (33),Kenya: Gold-mining in Native Reserves.,Philip Cunliffe-Lister,,
CAB,24,238,2,15-Feb-33,Memorandum,CP 33 (33),Conditions of Re-engagement in the Royal Navy.,Bolton Eyres-Monsell,,
CAB,24,238,3,15-Feb-33,Memorandum,CP 34 (33),Economic Advisory Council. Committee on Economic Information. Financial Policy and Trade Activity.,M P A Hankey,,
CAB,24,238,4,15-Feb-33,Memorandum,CP 35 (33),Economic Advisory Council. Report of the Severn Barrage Committee.,M P A Hankey,,
CAB,24,238,5,16-Feb-33,Memorandum,CP 36 (33),Payment of Royalties on Oil Produced in Great Britain.,Walter Runciman,,
CAB,24,238,6,15-Feb-33,Memorandum,CP 37 (33),Future Responsibility for Aden.,Samuel Hoare,,
CAB,24,238,7,17-Feb-33,Memorandum,CP 38 (33),Agricultural Marketing Bill.,Walter E Elliot,,
CAB,24,238,8,17-Feb-33,Memorandum,CP 39 (33),Joint Select Committee on the Indian Constitution.,Samuel Hoare,,
CAB,24,238,9,18-Feb-33,Memorandum,CP 40 (33),The Future Responsibilities for Aden.,Londonderry,,
CAB,24,238,10,20-Feb-33,Memorandum,CP 41 (33),The Draft International Convention on Hours of Work in Coal Mines.,Walter Runciman,,
CAB,24,238,11,18-Feb-33,Memorandum,CP 42 (33),The Far East and Geneva.,John Simon,,
CAB,24,238,12,23-Feb-33,Memorandum,CP 43 (33),Report of Committee on Ministers' Powers.,Edward Hilton Young,,
CAB,24,238,13,21-Feb-33,Memorandum,CP 44 (33),Report of the Committee on Ministers' Powers.,Sankey,,
CAB,24,238,14,22-Feb-33,Memorandum,CP 45 (33),India. Appreciation of the Political Situation by the Government of India.,Secretary of State for India,,
CAB,24,238,15,24-Feb-33,Memorandum,CP 46 (33),"State of Trade - January, 1933.",Walter Runciman,,
CAB,24,238,16,27-Feb-33,Memorandum,CP 47 (33),"Road Traffic Act, 1930. Extent of Application of Section 116 relating to Compensation.",Oliver F G Stanley,,
CAB,24,238,17,24-Feb-33,Memorandum,CP 48 (33),Export of Arms to the Far East.,John Simon,,
CAB,24,238,18,4-Mar-33,Memorandum,CP 49 (33),The White Paper on Indian Constitutional Reforms.,Samuel Hoare,,
CAB,24,238,19,9-Mar-33,Memorandum,CP 49A (33),Indian Constitutional Reform.,Samuel Hoare,,
CAB,24,238,20,25-Feb-33,Memorandum,CP 50 (33),Waterloo Bridge.,Oliver F G Stanley,,
CAB,24,239,1,2-Mar-33,Memorandum,CP 51 (33),Report of Committee on Local Expenditure.,Edward Hilton Young,,
CAB,24,239,2,28-Feb-33,Memorandum,CP 52 (33),The Crisis in Europe.,John Simon,,
CAB,24,239,3,3-Mar-33,Memorandum,CP 53 (33),The Disarmament Conference.,Maurice P A Hankey,,
CAB,24,239,4,3-Mar-33,Memorandum,CP 54 (33),Japanese Competition in the Textile Trade.,Philip Cunliffe-Lister,,
CAB,24,239,5,6-Mar-33,Memorandum,CP 55 (33),Japanese Competition in the Textile Trade.,Walter Runciman,,
CAB,24,239,6,6-Mar-33,Memorandum,CP 56 (33),Miners' Welfare Fund.,Walter Runciman,,
CAB,24,239,7,6-Mar-33,Memorandum,CP 57 (33),"Allegations of Bribery and Corruption in the Corporation of Glasgow. Proposed Inquiry under the Tribunals of Inquiry (Evidence) Act, 1921.",Godfrey P Collins,,
CAB,24,239,8,6-Mar-33,Memorandum,CP 58 (33),Trawling in the Moray Firth and Firth of Clyde.,John Simon,,
CAB,24,239,9,7-Mar-33,Memorandum,CP 59 (33),Indian Constitutional Reform. Probable Reception of the White Paper in India.,Samuel Hoare,,
CAB,24,239,10,9-Mar-33,Memorandum,CP 60 (33),Proposals for Introducing Certain Changes and Reforms in the Metropolitan Police Force.,John Gilmour,,
CAB,24,239,11,11-Mar-33,Memorandum,CP 61 (33),Trawling in the Moray Firth and Firth of Clyde.,Walter E Elliot,,
CAB,24,239,12,14-Mar-33,Memorandum,CP 62 (33),Report of Committee on Local Expenditure.,Edward Hilton Young,,
CAB,24,239,13,11-Mar-33,Memorandum,CP 63 (33),Trawling in the Moray Firth and Firth of Clyde.,Godfrey P Collins,,
CAB,24,239,14,13-Mar-33,Memorandum,CP 64 (33),Export of Arms to the Far East.,Secretary of State for Foreign Affairs,,
CAB,24,239,15,14-Mar-33,Memorandum,CP 65 (33),The Argentine Negotiations and Meat.,Walter Runciman,,
CAB,24,239,16,14-Mar-33,Memorandum,CP 66 (33),The Argentine Negotiations and Meat.,Walter E Elliot,,
CAB,24,239,17,16-Mar-33,Memorandum,CP 67 (33),"Part I of the Coal Mines Act, 1930.",Walter Runciman,,
CAB,24,239,18,18-Mar-33,Memorandum,CP 68 (33),The Army and Air Force (Annual) Bill.,Hailsham,,
CAB,24,239,19,16-Mar-33,Memorandum,CP 69 (33),The 10% Cut in Police Pay.,John Gilmour,,
CAB,24,239,20,16-Mar-33,Memorandum,CP 70 (33),Draft International Convention on Miners Hours.,Walter Runciman,,
CAB,24,239,21,16-Mar-33,Memorandum,CP 71 (33),Rubber Industry Bill.,Walter Runciman,,
CAB,24,239,22,17-Mar-33,Memorandum,CP 72 (33),National Development Survey.,Edward Hilton Young,,
CAB,24,239,23,17-Mar-33,Memorandum,CP 73 (33),Indian Constitutional Reform. Form of Motion to be moved in the House of Commons for the Appointment of the Joint Select Committee on the Indian White Paper.,Samuel Hoare,,
CAB,24,239,24,16-Mar-33,Memorandum,CP 74 (33),"Draft Disarmament Convention. Submitted to the Disarmament Conference at Geneva on March 16th, 1933.",J Ramsay MacDonald,,
CAB,24,239,25,20-Mar-33,Memorandum,CP 75 (33),"Road Traffic Act, 1930. Extent of Application of Section 116 relating to Compensation.",Oliver Stanley,,
CAB,24,239,26,21-Mar-33,Memorandum,CP 76 (33),Educational Economies and the Pay of New Entrants to the Teaching Profession.,Irwin,,
CAB,24,239,27,21-Mar-33,Memorandum,CP 77 (33),Hotels and Restaurants Bill.,John Gilmour,,
CAB,24,239,28,21-Mar-33,Memorandum,CP 78 (33),Arrest of Metropolitan-Vickers Employees by the Soviet Government.,Robert Vansittart,,
CAB,24,239,29,21-Mar-33,Memorandum,CP 79 (33),India. Appreciation of the Political Situation.,Secretary of State for India,,
CAB,24,239,30,24-Mar-33,Memorandum,CP 80 (33),Educational Economies and the Pay of New Entrants to the Teaching Profession.,Godfrey P Collins,,
CAB,24,239,31,24-Mar-33,Memorandum,CP 81 (33),Malaya.,Philip Cunliffe-Lister,,
CAB,24,239,32,24-Mar-33,Memorandum,CP 82 (33),Educational Economies and the Pay of New Entrants to the Teaching Profession.,Neville Chamberlain,,
CAB,24,239,33,25-Mar-33,Memorandum,CP 83 (33),The Milk Industry. Report of Milk Re-organisation Commission.,Walter E Elliot,,
CAB,24,239,34,24-Mar-33,Memorandum,CP 84 (33),"State of Trade - February, 1933.",Walter Runciman,,
CAB,24,239,35,28-Mar-33,Memorandum,CP 85 (33),Draft Russian Goods (Import Prohibition) Bill.,Walter Runciman,,
CAB,24,239,36,28-Mar-33,Memorandum,CP 86 (33),Prohibition of Russian Imports: Possible effects upon U.K. interests.,Walter Runciman,,
CAB,24,239,37,31-Mar-33,Memorandum,CP 87 (33),"Housing Act, 1930. Part I.",Edward Hilton Young,,
CAB,24,239,38,31-Mar-33,Memorandum,CP 88 (33),Reorganisation of the Iron and Steel Industry.,Neville Chamberlain,,
CAB,24,239,39,3-Apr-33,Memorandum,CP 89 (33),Unemployment Insurance Committee. Third Report.,Neville Chamberlain,,
CAB,24,239,40,4-Apr-33,Memorandum,CP 90 (33),Third Report of the Unemployment Insurance Committee.,Henry Betterton,,
CAB,24,239,41,3-Apr-33,Memorandum,CP 91 (33),Battersea Power Station.,Oliver Stanley,,
