collection,series,piece,item,Covering_date,Type,Former Reference,Title,Author,
CAB,66,57,15,2-Nov-44,Memorandum,WP (44) 615,Supplies for the Channel Islands.,Herbert Morrison,
CAB,66,57,16,8-Nov-44,Memorandum,WP (44) 616,Use of Tear Gas in Palestine.,Oliver Stanley and P J Grigg,
CAB,66,57,17,4-Nov-44,Memorandum,WP (44) 617,Local Elections.,"Herbert Morrison, Beaverbrook, Thomas Johnston, Ernest Brown",
CAB,66,57,18,4-Nov-44,Memorandum,WP (44) 618,Preparation of Parliamentary Register.,Beaverbrook,
CAB,66,57,19,7-Nov-44,Memorandum,WP (44) 619,Tenth Report of the Shipping Committee.,Harcourt Johnstone,
CAB,66,57,20,3-Nov-44,Memorandum,WP (44) 620,Controls in the Transition.,Winston S Churchill,
CAB,66,57,21,13-Nov-44,Memorandum,WP (44) 621,Civil Air Transport.,Winston S Churchill,
CAB,66,57,22,4-Nov-44,Memorandum,WP (44) 622,Policy towards Spain.,Clement R Attlee,
CAB,66,57,23,6-Nov-44,Memorandum,WP (44) 623,Controls in the Transition.,Winston S Churchill,
CAB,66,57,24,6-Nov-44,Memorandum,WP (44) 624,Reinstatement in the Civil Service.,John Anderson,
CAB,66,57,25,6-Nov-44,Memorandum,WP (44) 625,Far Eastern Committee.,E E Bridges,
CAB,66,57,26,6-Nov-44,Memorandum,WP (44) 626,Recruitment to the Civil Service during the Reconstruction Period.,John Anderson,
CAB,66,57,28,8-Nov-44,Memorandum,WP (44) 628,"Commonwealth Conference on Civil Aviation, Montreal, October 1944.",Archibald H M Sinclair,
CAB,66,57,29,8-Nov-44,Memorandum,WP (44) 629,Compulsory Military Service.,E E Bridges,
CAB,66,57,30,8-Nov-44,Memorandum,WP (44) 630,Australia-New Zealand Conference at Wellington.,Cranborne,
CAB,66,57,31,8-Nov-44,Memorandum,WP (44) 631,"South-East Asia. Extract from a letter from General Carton de Wiart to General Ismay, dated 18th September, 1944.",E E Bridges,
CAB,66,57,32,10-Nov-44,Memorandum,WP (44) 632,Indians in South Africa.,L S Amery,
CAB,66,57,33,9-Nov-44,Memorandum,WP (44) 633,Permanent Houses - Commencement of Building Programme.,Woolton,
CAB,66,57,34,9-Nov-44,Memorandum,WP (44) 634,"Weekly Resume (No. 271) of the Naval, Military and Air Situation from 0700 2nd November, to 0700 9th November, 1944.",Chiefs of Staff,
CAB,66,57,35,11-Nov-44,Memorandum,WP (44) 635,The King's Speeches on the forthcoming Prorogation and Opening of Parliament.,Clement R Attlee,
CAB,66,57,36,17-Nov-44,Memorandum,WP (44) 636,"Summary of Operations of Bomber Command for four weeks ending 5th November,1944.",Archibald H M Sinclair,
CAB,66,57,37,10-Nov-44,Memorandum,WP (44) 637,American goodwill towards Great Britain.,Richard K Law,
CAB,66,57,38,10-Nov-44,Memorandum,WP (44) 638,Repair of War Damage and Winter Accommodation in London.,Woolton,
CAB,66,57,39,11-Nov-44,Memorandum,WP (44) 639,"Housing. Standardisation, Production and Distribution of Fitments.",Woolton,
CAB,66,57,40,10-Nov-44,Memorandum,WP (44) 640,Legislation on balanced distribution of Industry.,Hugh Dalton,
CAB,66,57,41,10-Nov-44,Memorandum,WP (44) 641,New Zealand-Australia Conference.,Cranborne,
CAB,66,57,42,11-Nov-44,Memorandum,WP (44) 642,German Leaflet dropped from Flying Bomb.,Herbert Morrison,
CAB,66,57,43,15-Nov-44,Memorandum,WP (44) 643,Future Provision for Colonial Development and Welfare.,Oliver Stanley,
CAB,66,57,44,14-Nov-44,Memorandum,WP (44) 644,Short Leave for the Army Overseas.,P J Grigg,
CAB,66,57,45,13-Nov-44,Memorandum,WP (44) 645,Personnel Requirements of the Four Main Political Parties for the Impending General Election.,Ernest Bevin,
CAB,66,57,46,15-Nov-44,Memorandum,WP (44) 646,Prisoners of War in Siam.,P J Grigg,
CAB,66,57,47,14-Nov-44,Memorandum,WP (44) 647,Ethiopia.,Anthony Eden,
CAB,66,57,48,14-Nov-44,Memorandum,WP (44) 648,War Crimes.,Anthony Eden and Simon,
CAB,66,57,49,16-Nov-44,Memorandum,WP (44) 649,"Design, Development and Production of Civil Aircraft.","Ernest Bevin, Oliver Lyttelton, Archibald H M Sinclair, R Stafford Cripps",
CAB,66,57,50,15-Nov-44,Memorandum,WP (44) 650,Proposed exchange of United States Prisoners of War with isolated Japanese Garrisons.,Anthony Eden,
CAB,66,58,1,15-Nov-44,Memorandum,WP (44) 651,Policy towards Spain.,Selborne,
CAB,66,58,2,15-Nov-44,Memorandum,WP (44) 652,Distribution of Industry.,Beaverbrook and Brendan Bracken,
CAB,66,58,3,15-Nov-44,Memorandum,WP (44) 653,Indians in South Africa.,L S Amery and Cranborne,
CAB,66,58,4,16-Nov-44,Memorandum,WP (44) 654,Civil Air Transport: Chicago Conference.,Beaverbrook,
CAB,66,58,5,16-Nov-44,Memorandum,WP (44) 655,"Prisoners of War captured in Western Europe since 6th June, 1944.",P J Grigg,
CAB,66,58,6,17-Nov-44,Memorandum,WP (44) 656,Mails for Overseas Forces.,Ernest Brown,
CAB,66,58,7,16-Nov-44,Memorandum,WP (44) 657,Empire Telecommunications Services.,John Anderson,
CAB,66,58,8,16-Nov-44,Memorandum,WP (44) 658,Wages Regulation: Legislation to meet Post-War Conditions.,Ernest Bevin,
CAB,66,58,9,16-Nov-44,Memorandum,WP (44) 659,Empire Telecommunications Services.,Beaverbrook,
CAB,66,58,10,20-Nov-44,Memorandum,WP (44) 660,The Future of Civil Defence.,Herbert Morrison,
CAB,66,58,11,16-Nov-44,Memorandum,WP (44) 661,Commercial Policy.,John Anderson,
CAB,66,58,12,16-Nov-44,Memorandum,WP (44) 662,"Weekly Resume (No. 272) of the Naval, Military and Air Situation from 0700 9th November, to 0700 16th November, 1944.",Chiefs of Staff,
CAB,66,58,13,20-Nov-44,Memorandum,WP (44) 663,The King's Speeches on the forthcoming Prorogation and Opening of Parliament.,Clement R Attlee,
CAB,66,58,14,21-Nov-44,Memorandum,WP (44) 664,Street Lighting in London.,Herbert Morrison,
CAB,66,58,15,18-Nov-44,Memorandum,WP (44) 665,Policy towards Spain.,Anthony Eden,
CAB,66,58,16,20-Nov-44,Memorandum,WP (44) 666,Armistice Terms for Bulgaria.,Anthony Eden,
CAB,66,58,17,21-Nov-44,Memorandum,WP (44) 667,Voting at World Organisation.,Winston S Churchill,
CAB,66,58,18,21-Nov-44,Memorandum,WP (44) 668,Post-War Finance for Industry.,John Anderson,
CAB,66,58,19,21-Nov-44,Memorandum,WP (44) 669,Street Lighting in London.,Gwilym Lloyd-George,
CAB,66,58,20,20-Nov-44,Memorandum,WP (44) 670,Morale and Welfare in the Far East.,Winston S Churchill,
CAB,66,58,21,20-Nov-44,Memorandum,WP (44) 671,"Morale and Welfare in the Far East. Directive by the Prime Minister and Minister of Defence, to the Viceroy of India, the Commander-in-Chief, India and the Supreme Commander, South-East Asia Command.",Winston S Churchill,
CAB,66,58,22,21-Nov-44,Memorandum,WP (44) 672,Local Elections. Retirement of Councillors.,Herbert Morrison and Thomas Johnston,
CAB,66,58,23,21-Nov-44,Memorandum,WP (44) 673,Re-allocation of Man-Power between the Forces and Civilian Employment during any Interim Period between the Defeat of Germany and the Defeat of Japan.,Ernest Bevin,
CAB,66,58,24,22-Nov-44,Memorandum,WP (44) 674,Argentine Meat Supplies.,Cherwell,
CAB,66,58,25,23-Nov-44,Memorandum,WP (44) 675,The Political Situation in India.,P J Grigg,
CAB,66,58,26,22-Nov-44,Memorandum,WP (44) 676,Australian and New Zealand suggestions for an International Conference on Employment.,Ernest Bevin and Cranborne,
CAB,66,58,27,22-Nov-44,Memorandum,WP (44) 677,New Zealand-Australia Conference.,Cranborne,
CAB,66,58,28,23-Nov-44,Memorandum,WP (44) 678,Situation in Palestine.,Oliver Stanley,
CAB,66,58,29,23-Nov-44,Memorandum,WP (44) 679,The King's Speeches on the forthcoming Prorogation and Opening of Parliament.,E E Bridges,
CAB,66,58,30,22-Nov-44,Memorandum,WP (44) 680,Civil Aviation.,R Stafford Cripps,
CAB,66,58,31,23-Nov-44,Memorandum,WP (44) 681,New Zealand-Australia Conference. South Seas Regional Commission.,Cranborne and Oliver Stanley,
CAB,66,58,32,23-Nov-44,Memorandum,WP (44) 682,Argentine Meat Contract.,J J Llewellin,
CAB,66,58,33,23-Nov-44,Memorandum,WP (44) 683,"Weekly Resume (No. 273) of the Naval, Military and Air Situation from 0700 16th November, to 0700 23rd November, 1944.",Chiefs of Staff,
CAB,66,58,34,22-Nov-44,Memorandum,WP (44) 684,India. Viceroy's Constitutional Proposals.,L S Amery,
CAB,66,58,35,24-Nov-44,Memorandum,WP (44) 685,Temporary Civil Servants and Parliamentary Candidature.,John Anderson,
CAB,66,58,36,24-Nov-44,Memorandum,WP (44) 686,Employment of Italian Prisoners of War.,Ernest Bevin,
CAB,66,58,37,24-Nov-44,Memorandum,WP (44) 687,Transfer of Italian Prisoners to this Country and increased Employment of German Prisoners.,Ernest Bevin,
CAB,66,58,38,24-Nov-44,Memorandum,WP (44) 688,Re-allocation of Man-Power between the Forces and Civilian Employment during any Interim period between the Defeat of Germany and the Defeat of Japan. The Dunkirk Firemen.,Herbert Morrison,
CAB,66,58,39,24-Nov-44,Memorandum,WP (44) 689,Travel by Members of Parliament to France.,Herbert Morrison,
CAB,66,58,40,27-Nov-44,Memorandum,WP (44) 690,A Comparison of British and American Transport Aircraft.,R Stafford Cripps,
CAB,66,58,41,25-Nov-44,Memorandum,WP (44) 691,Spain.,Anthony Eden,
CAB,66,58,42,26-Nov-44,Memorandum,WP (44) 692,Argentine Meat Contract.,Winston S Churchill,
CAB,66,58,43,26-Nov-44,Memorandum,WP (44) 693,Civil Air Transport.,Winston S Churchill,
CAB,66,58,44,27-Nov-44,Memorandum,WP (44) 694,Indians in South Africa.,L S Amery,
CAB,66,58,45,28-Nov-44,Memorandum,WP (44) 695,Temporary Civil Servants and Parliamentary Candidature.,Clement R Attlee,
CAB,66,58,46,27-Nov-44,Memorandum,WP (44) 696,"Greece. Telegram from Lieutenant-General Scobie, Commander of the Ground Forces in Greece to General Sir Henry Maitland-Wilson.",E E Bridges,
CAB,66,58,47,28-Nov-44,Memorandum,WP (44) 697,"Report for the Month of October 1944 for the Dominions, India, Burma and the Colonies and Mandated Territories.","Secretary of State for Dominion Affairs, Secretary of State for India and Burma, Secretary of State for the Colonies",
CAB,66,58,48,5-Dec-44,Memorandum,WP (44) 698,Civil Air Transport.,Winston S Churchill,
CAB,66,58,49,5-Dec-44,Memorandum,WP (44) 699,Civil Air Transport.,Winston S Churchill,
CAB,66,58,50,22-Nov-44,Memorandum,WP (44) 700,War Gratuity for the Armed Forces.,John Anderson,
CAB,66,59,1,29-Nov-44,Memorandum,WP (44) 701,Apsley House.,John Anderson,
CAB,66,59,2,30-Nov-44,Memorandum,WP (44) 702,Temporary Civil Servants and Parliamentary Candidature.,Gwilym Lloyd-George,
CAB,66,59,3,30-Nov-44,Memorandum,WP (44) 703,"Weekly Resume (No. 274) of the Naval, Military and Air Situation from 0700 23rd November, to 0700 30th November, 1944.",Chiefs of Staff,
CAB,66,59,4,1-Dec-44,Memorandum,WP (44) 704,Economic Developments in the U.S.A.,Oliver Lyttelton,
CAB,66,59,5,4-Dec-44,Memorandum,WP (44) 705,"Army Manpower Requirements, January to June, 1945.",P J Grigg,
CAB,66,59,6,4-Dec-44,Memorandum,WP (44) 706,Accommodation for Returned Dominion Prisoners of War.,P J Grigg,
CAB,66,59,7,5-Dec-44,Memorandum,WP (44) 707,Macedonia.,Anthony Eden,
CAB,66,59,8,7-Dec-44,Memorandum,WP (44) 708,India. Resignation of the Chancellor and Members of the Standing Committee of the Chamber of Princes.,L S Amery,
CAB,66,59,9,4-Dec-44,Memorandum,WP (44) 709,Italy.,Harold MacmIllan,
CAB,66,59,10,6-Dec-44,Memorandum,WP (44) 710,Civil Supplies for North-West Europe.,Oliver Lyttelton and Richard K Law,
CAB,66,59,11,7-Dec-44,Memorandum,WP (44) 711,Prize Money and Prize Bounty.,A V Alexander,
CAB,66,59,12,6-Dec-44,Memorandum,WP (44) 712,"Count Sforza's Letter to Mr. Berle of 23rd September, 1943.",Anthony Eden,
CAB,66,59,13,20-Dec-44,Memorandum,WP (44) 713,Organisation of Supply. Memorandum by the Chairman of the Machinery of Government Committee.,John Anderson,
CAB,66,59,14,7-Dec-44,Memorandum,WP (44) 714,"Summary of Naval Air Operations - 1st August to 1st November, 1944.",First Lord of the Admiralty,
CAB,66,59,15,7-Dec-44,Memorandum,WP (44) 715,"Weekly Resume (No. 275) of the Naval, Military and Air Situation from 0700 30th November, to 0700 7th December, 1944.",Chiefs of Staff,
CAB,66,59,16,7-Dec-44,Memorandum,WP (44) 716,Legislative Programme - 1944-45 Session.,Clement R Attlee,
CAB,66,59,17,8-Dec-44,Memorandum,WP (44) 717,Use of Tear Gas in Egypt.,P J Grigg,
CAB,66,59,18,8-Dec-44,Memorandum,WP (44) 718,Man-Power.,Ernest Bevin,
CAB,66,59,19,8-Dec-44,Memorandum,WP (44) 719,Canadian Conscription Crisis.,Cranborne,
CAB,66,59,20,11-Dec-44,Memorandum,WP (44) 720,India: The Constitutional Position.,C R Attlee,
CAB,66,59,21,11-Dec-44,Memorandum,WP (44) 721,The Minister Resident in West Africa.,Winston S Churchill,
CAB,66,59,22,11-Dec-44,Memorandum,WP (44) 722,Welfare in India and South-East Asia.,E E Bridges,
CAB,66,59,23,11-Dec-44,Memorandum,WP (44) 723,Consultation with the European Allied Governments about the Instrument of Surrender of Germany.,Anthony Eden,
CAB,66,59,24,12-Dec-44,Memorandum,WP (44) 724,"Man-Power Allocations for the Navy 1st January - 30th June, 1945.",A V Alexander,
CAB,66,59,25,12-Dec-44,Memorandum,WP (44) 725,Exit Permit Applications by Dr. Negrin.,Herbert Morrison,
CAB,66,59,26,12-Dec-44,Memorandum,WP (44) 726,German Concentration Camps.,Anthony Eden,
CAB,66,59,27,12-Dec-44,Memorandum,WP (44) 727,Doctors and Nurses.,"Ernest Bevin, Henry U Willink, Thomas Johnston",
CAB,66,59,28,12-Dec-44,Memorandum,WP (44) 728,R.A.F. Man-Power Requirements - January to June 1945.,Archibald H M Sinclair,
CAB,66,59,29,12-Dec-44,Memorandum,WP (44) 729,The Naval Contribution to Army Man-Power Needs.,A V Alexander,
CAB,66,59,30,29-Dec-44,Memorandum,WP (44) 730,"Report for the Month of November 1944 for the Dominions, India, Burma and the Colonies and Mandated Territories.","Secretary of State for Dominion Affairs, Secretary of State for India and Burma, Secretary of State for the Colonies",
CAB,66,59,31,14-Dec-44,Memorandum,WP (44) 731,Eleventh Report of the Select Committee on National Expenditure.,Clement R Attlee,
CAB,66,59,32,14-Dec-44,Memorandum,WP (44) 732,The Future of the Ministry of Fuel and Power.,Gwilym Lloyd-George,
CAB,66,59,33,14-Dec-44,Memorandum,WP (44) 733,Prefabricated (Permanent) Timber Houses from Sweden.,Woolton,
CAB,66,59,34,14-Dec-44,Memorandum,WP (44) 734,Local Government.,Henry U Willink,
CAB,66,59,35,12-Dec-44,Memorandum,WP (44) 735,Policy towards Spain.,Anthony Eden,
CAB,66,59,36,14-Dec-44,Memorandum,WP (44) 736,Committee on Indian Foodgrain Requirements. Report.,L S Amery,
CAB,66,59,37,14-Dec-44,Memorandum,WP (44) 737,"Weekly Resume (No. 276) of the Naval, Military and Air Situation from 0700 7th December, to 0700 14th December, 1944.",Chiefs of Staff,
CAB,66,59,38,16-Dec-44,Memorandum,WP (44) 738,International Aspects of Colonial Policy.,Clement R Attlee,
CAB,66,59,39,15-Dec-44,Memorandum,WP (44) 739,"Summary of Operations of Bomber Command for four weeks ending 3rd December, 1944.",Archibald H M Sinclair,
CAB,66,59,40,15-Dec-44,Memorandum,WP (44) 740,Greece.,E E Bridges,
CAB,66,59,41,15-Dec-44,Memorandum,WP (44) 741,Greece.,E E Bridges,
CAB,66,59,42,16-Dec-44,Memorandum,WP (44) 742,"Address by Mr. Stokes, M.P., in Egypt.",Winston S Churchill,
CAB,66,59,43,19-Dec-44,Memorandum,WP (44) 743,Greece.,Winston S Churchill,
CAB,66,59,44,18-Dec-44,Memorandum,WP (44) 744,Application by Dr. Negrin for Exit Permit to go to France.,Anthony Eden,
CAB,66,59,45,18-Dec-44,Memorandum,WP (44) 745,"Participation of France in the Surrender, Occupation and Control of Germany.",Anthony Eden,
CAB,66,59,46,18-Dec-44,Memorandum,WP (44) 746,Palestine. Message to the Prime Minister from Dr. Weizmann.,E E Bridges,
CAB,66,59,47,18-Dec-44,Memorandum,WP (44) 747,World Organisation.,Anthony Eden,
CAB,66,59,48,18-Dec-44,Memorandum,WP (44) 748,Man-Power.,R Stafford Cripps,
CAB,66,59,49,19-Dec-44,Memorandum,WP (44) 749,Prefabricated (Permanent) Timber Houses from Sweden.,Selborne,
CAB,66,59,50,19-Dec-44,Memorandum,WP (44) 750,Belgium.,Anthony Eden,
CAB,66,60,1,19-Dec-44,Memorandum,WP (44) 751,Intakes to the Armed Forces in the First Six Months of 1945.,John Anderson,
CAB,66,60,2,19-Dec-44,Memorandum,WP (44) 752,Commonwealth Conversations in Montreal.,Swinton,
CAB,66,60,3,19-Dec-44,Memorandum,WP (44) 753,Colonial Development and Welfare.,Oliver Stanley,
CAB,66,60,4,19-Dec-44,Memorandum,WP (44) 754,Motor Vehicle Lighting.,Herbert Morrison,
CAB,66,60,5,20-Dec-44,Memorandum,WP (44) 755,Man-Power for the Munitions Industries in the First Six Months of 1945.,John Anderson,
CAB,66,60,6,21-Dec-44,Memorandum,WP (44) 756,Greece. Note by General Gammell.,E E Bridges,
CAB,66,60,7,21-Dec-44,Memorandum,WP (44) 757,B.B.C. Report of Trafalgar Square Meeting.,E E Bridges,
CAB,66,60,8,21-Dec-44,Memorandum,WP (44) 758,"Weekly Resume (No. 277) of the Naval, Military and Air Situation from 0700 14th December, to 0700 21st December, 1944.",Chiefs of Staff,
CAB,66,60,9,21-Dec-44,Memorandum,WP (44) 759,Transfer of Warships to Canada.,A V Alexander,
CAB,66,60,10,22-Dec-44,Memorandum,WP (44) 760,India: The Constitutional Position. Commitments Undertaken by His Majesty's Government.,L S Amery,
CAB,66,60,11,22-Dec-44,Memorandum,WP (44) 761,"Greece. Note by the Secretary, covering copy of letter and communications received by The King of Greece.",E E Bridges,
CAB,66,60,12,22-Dec-44,Memorandum,WP (44) 762,Constitutional Policy in Malaya. Memorandum by the Chairman of the Committee on Malaya and Borneo.,Clement R Attlee,
CAB,66,60,13,28-Dec-44,Memorandum,WP (44) 763,"Weekly Resume (No. 278) of the Naval, Military and Air Situation from 0700 21st December, to 0700 28th December, 1944.",Chiefs of Staff,
CAB,66,60,14,29-Dec-44,Memorandum,WP (44) 764,Battleships versus Aircraft.,Cherwell,
CAB,66,60,15,29-Dec-44,Memorandum,WP (44) 765,Under-River Tubes.,Clement R Attlee,
CAB,66,60,16,31-Dec-44,Memorandum,WP (44) 766,Greece.,Winston S Churchill,
CAB,66,60,17,30-Dec-44,Memorandum,WP (44) 767,Applications for Release from the Armed Forces.,Winston S Churchill,
CAB,66,60,18,1-Jan-45,Memorandum,WP (45) 1,Double Taxation Discussions with the United States.,John Anderson,
CAB,66,60,19,3-Jan-45,Memorandum,WP (45) 2,Strategic Aspects of Industrial Location. Report by the Distribution of Industry Committee.,Ernest Bevin,
CAB,66,60,20,1-Jan-45,Memorandum,WP (45) 3,Italian claims against Germany.,Anthony Eden,
CAB,66,60,21,6-Jan-45,Memorandum,WP (45) 4,Yugoslavia.,Winston S Churchill,
CAB,66,60,22,4-Jan-45,Memorandum,WP (45) 5,Anglo-Norwegian Relations.,Anthony Eden,
CAB,66,60,23,3-Jan-45,Memorandum,WP (45) 6,Commonwealth Conversations in London.,Swinton,
CAB,66,60,24,5-Jan-45,Memorandum,WP (45) 7,Canadian Conscription Crisis.,Cranborne,
CAB,66,60,25,4-Jan-45,Memorandum,WP (45) 8,"Weekly Resume (No. 279) of the Naval, Military and Air Situation from 0700 28th December, 1944, to 0700 4th January, 1945.",Chiefs of Staff,
CAB,66,60,26,5-Jan-45,Memorandum,WP (45) 9,"Postal Voting for the Forces, Seamen and War Workers Abroad.",John Anderson,
CAB,66,60,27,9-Jan-45,Memorandum,WP (45) 10,Morale and Welfare in the Far East.,Winston S Churchill,
CAB,66,60,28,5-Jan-45,Memorandum,WP (45) 11,Travel to France by Members of Parliament.,Anthony Eden and Herbert Morrison,
CAB,66,60,29,5-Jan-45,Memorandum,WP (45) 12,World Organisation.,Clement R Attlee,
CAB,66,60,30,5-Jan-45,Memorandum,WP (45) 13,Yugoslavia.,Anthony Eden,
CAB,66,60,31,10-Jan-45,Memorandum,WP (45) 14,Preliminary Histories of the War.,R A Butler,
CAB,66,60,32,8-Jan-45,Memorandum,WP (45) 15,Popular Account of British Scientific War Work.,Clement R Attlee,
CAB,66,60,33,8-Jan-45,Memorandum,WP (45) 16,Czechoslovak Frontiers.,Anthony Eden,
CAB,66,60,34,9-Jan-45,Memorandum,WP (45) 17,Preservation of Civilian Respirators.,Herbert Morrison,
CAB,66,60,35,10-Jan-45,Memorandum,WP (45) 18,German reactions to defeat.,Anthony Eden,
