collection,series,piece,item,Covering_date,Type,Former Reference,Agenda
CAB,195,20,7,9-Nov-61,Notebook,CC (61) 61,1. Parliament; 2. Government Expenditure: Administrative Savings; 3. O.E.C.D. Next Meeting; 4. Nubian Monuments; 5. Commonwealth Immigration; 6. Kenya: Kenyatta; 7. Germany: Berlin
CAB,195,20,8,14-Nov-61,Notebook,CC (61) 62,1. Foreign Affairs - a) Berlin - b) Congo; 3. Nuclear Tests; 4. Post Office Giro System; 5. Commercial Policy: Poland
CAB,195,20,9,16-Nov-61,Notebook,CC (61) 63,1. Parliament; 2. Congo; 3. Nuclear Tests; 4. Kenya; 5. Malaya - Greater Malaysia; 6. Airport Strike
CAB,195,20,10,5-Dec-61,Notebook,CC (61) 67,1. Congo; 2. United Nations - a) Dates and Resolutions - b) Chinese Representation; 3. Tariff Policy: G.A.T.T.; 4. Firemens' Wages; 5. Commonwealth Immigrants; 6. Emigration to the Commonwealth; 7. Education: C.A.T.s; 8. Agriculture: Meat Research
CAB,195,20,11,7-Dec-61,Notebook,CC (61) 68,1. Parliament; 2. Closed under the Freedom of Information Act 2000; 3. Firemen's Wages; 4. Wages Policy; 5. Railway Wages; 6. Congo
CAB,195,20,12,25-Jan-62,Notebook,CC (62) 8,1. I.C.I. and Courtaulds; 2. Parliament; 3. Economic Situation; 4. Government Expenditure; 5. Education Investment; 6. Angola
CAB,195,20,13,25-Jan-62,Notebook,CC (62) 9,1. Angola; 2. United Nations: Bond Issue
CAB,195,20,14,1-Feb-62,Notebook,CC (62) 10,1. Parliament; 2. Nuclear Tests; 3. Common Market; 4. Incomes Policy; 5. Railways: The One-Day Strike; 6. Northern Rhodesia
CAB,195,20,15,6-Feb-62,Notebook,CC (62) 11,1. The Queen; 2. Foreign Affairs - a) Laos - b) Berlin - c) Leipzig Fair; 3. West Indies; 4. Antarctica: S.Georgia Whaling; 5. Germany: De-concentration of Krupps; 6. Farm Price Review
CAB,195,20,16,8-Feb-62,Notebook,CC (62) 12,1. Jamaica; 2. Parliament; 3. Railway Wages; 4. Kenya
CAB,195,20,17,13-Feb-62,Notebook,CC (62) 13,1. Berlin; 2. Disarmament; 3. Congo; 4. Incomes Policy: Railwaymen's Wages; 5. Federation of Rhodesia etc.
CAB,195,20,18,15-Feb-62,Notebook,CC (62) 14,1. Berlin; 2. Parliament; 3. Government Expenditure; 4. Service Pay
CAB,195,20,19,22-Feb-62,Notebook,CC (62) 15,1. Parliament; 2. Service Pay; 3. Public Expenditure; 4. British Guiana
CAB,195,20,20,26-Feb-62,Notebook,CC (62) 16,1. Federation of Rhodesia and Nyasaland
CAB,195,20,21,27-Feb-62,Notebook,CC (62) 17,1. Foreign Affairs - a) Berlin - b) Congo - c) Laos - d) Disarmament - e) Europe; 2. Education: Burnham Committee; 3. Uganda; 4. Federation of Rhodesia and Nyasaland
CAB,195,20,22,1-Mar-62,Notebook,CC (62) 18,1. Parliament; 2. Post Office: Giro System; 3. Nuclear Tests; 4. Education: Universities
CAB,195,20,23,6-Mar-62,Notebook,CC (62) 19,1. Foreign Affairs - a) Disarmament - b) Congo - c) West Irain; 2. Oxford Road; 3. Government Building: Broad Sanctuary; 4. Smoking and Health; 5. Housing Policy: Valuation for Rates; 6. Farm Price Review
CAB,195,20,24,8-Mar-62,Notebook,CC (62) 20,1. Parliament; 2. Smoking and Health; 3. Disarmament; 4. Kenya; 5. Revaluation for Rating
CAB,195,20,25,13-Mar-62,Notebook,CC (62) 21,1. Federation: Ministerial Responsibility; 2. Valuation for Rating; 3. Building Licensing; 4. Leonardo's Cartoon: R. Academy; 5. Foreign Affairs - a) Berlin - b) Congo - c) Indonesia - d) Burma - e) Haiti - f) Disarmament; 6. Germany: Support Costs
CAB,195,20,26,20-Mar-62,Notebook,CC (62) 22,1. Disarmament; 2. Economic Survey; 3. Security in Public Service; 4. Kenya
CAB,195,20,27,22-Mar-62,Notebook,CC (62) 23,1. Parliament; 2. Disarmament - a) Nuclear Test - b) General; 3. Aircraft Industry; 4. Incomes Policy
CAB,195,20,28,29-Mar-62,Notebook,CC (62) 24,1. Security in Public Service; 2. Parliament; 3. The Budget; 4. Incomes Policy: Wages Council Awards; 5. Portugal
CAB,195,20,29,30-Mar-62,Notebook,CC (62) 25,1. Common Market: Commonwealth Consultation; 2. West Irain; 3. Laos; 4. Congo; 5. Berlin; 6. Nuclear Tests; 7. Kenya
CAB,195,20,30,5-Apr-62,Notebook,CC (62) 26,1. Parliament; 2. Foreign Affairs - a) Berlin - b) Congo - c) Indonesia; 3. Rhodesia; 4. Kenya; 5. Zanzibar; 6. National Theatre; 7. Nuclear Tests
CAB,195,20,31,7-Apr-62,Notebook,CC (62) 27,1. Nuclear Tests; 2. The Budget
CAB,195,20,32,17-Apr-62,Notebook,CC (62) 28,1. Foreign Affairs - a) Disarmament - b) Germany: Berlin - c) Congo; 2. E.E.C. Meeting of W.E.U.; 3. Parliament; 4. Federation of Rhodesia; 5. Incomes Policy: Doctors and Dentists in Forces; 6. Anglo-Portuguese Alliance; 7. M/East - Kuwait
CAB,195,20,33,3-May-62,Notebook,CC (62) 30,1. European Economic Committee; 2. Economic Situation
CAB,195,20,34,3-May-62,Notebook,CC (62) 31,1. Economic Situation; 2. Canada; 3. U.S.A.
CAB,195,20,35,10-May-62,Notebook,CC (62) 32,1. Parliament; 2. Foreign Affairs - a) Laos - b) Congo - c) N.A. Council - d) Disarmament; 3. Oversea Aid; 4. Industrial Dispute: Docks; 5. Incomes Policy: Nurses; 6. Shipping; 7. Incomes Policy: Probation Officers
CAB,195,20,36,1-Aug-61,Notebook,CC (61) 46,1. Tunisia; 2. Trafalgar Square: Demonstration; 3. Parliament; 4. Public Expenditure; 5. Birmingham Housing; 6. Commercial Policy: Pigmeat; 7. Wages Policy
CAB,195,20,37,4-Aug-61,Notebook,CC (61) 48,1. Wages Policy
CAB,195,20,38,5-Sep-61,Notebook,CC (61) 49,1. Congo; 2. Nuclear Tests; 3. Berlin; 4. United Nations: Representation of China; 5. Kuwait; 6. Economic Situation; 7. Teachers' Salaries
CAB,195,20,39,9-Oct-61,Notebook,CC (61) 54,1. Public Investment; 2. Importation of Liquid Methane; 3. Trade Union Elections; 4. Queen's Speech: Prorogation; 5. The Cabinet
CAB,195,20,40,10-Oct-61,Notebook,CC (61) 55,1. Foreign Affairs - a) Syria - b) Laos - c) Congo - d) U.N. - e) Berlin; 2. United Nations: Resolution on Colonialism; 3. Commonwealth Immigrants; 4. Ghana; 5. Malaya; 6. B.T.C. Hotels; 7. Council of Europe: Social Charter
CAB,195,20,41,21-Nov-61,Notebook,CC (61) 64,1. Coal; 2. Congo; 3. Nuclear Tests; 4. O.E.C.D.
CAB,195,20,42,30-Nov-61,Notebook,CC (61) 66,1. Sir Winston Churchill; 2. Cabinet Secretariat; 3. Parliament; 4. Congo; 5. Germany: Berlin - a) Talks with General de Gaulle - b) Economic Counter-Measures - c) Military Planning; 6. Decimal Coinage; 7. Wages: Firemen; 8. Blue Streak
CAB,195,20,43,23-Nov-61,Notebook,CC (61) 65,1. Parliament; 2. Berlin; 3. Malaya; 4. Europe: Common Market; 5. Local Government: Greater London; 6. Wages Policy
CAB,195,20,44,7-Dec-61,Notebook,CC (61) 69,1. Congo - a) Bombs - b) Policy in Katanga
CAB,195,20,45,11-Dec-61,Notebook,CC (61) 70,1. Congo
CAB,195,20,46,12-Dec-61,Notebook,CC (61) 71,"1. Foreign Affairs - a) Portugal, Goa - b) U.N. Chinese Representation; 2. Common Market; 3. Congo; 4. Public Expenditure; 5. Agricultural Policy"
CAB,195,20,47,13-Dec-61,Notebook,CC (61) 72,"1. Nutritional Services: Welfare Milk, School Meals, Family Allowances"
CAB,195,20,48,13-Dec-61,Notebook,CC (61) 73,1. Education - a) Investment Expenditure; 2. Colleges of Advanced Technology
CAB,195,20,49,14-Dec-61,Notebook,CC (61) 74,1. Parliament; 2. Congo; 3. Goa; 4. Commercial Policy: a) Polish Bacon - b) Romanian Meat; 5. I.M. Fund; 6. Wages Policy
CAB,195,20,50,19-Dec-61,Notebook,CC (61) 75,1. Goa; 2. Congo; 3. Laos; 4. Berlin; 5. Meeting of N.A. Council; 6. Kenya; 7. Commonwealth Organisations: Immunity
CAB,195,20,51,3-Jan-62,Notebook,CC (62) 1,1. Prospects for 1962; 2. Bermuda Meeting; 3. Nuclear Tests
CAB,195,20,52,3-Jan-62,Notebook,CC (62) 2,1. Nuclear Tests; 2. Indonesia; 3. Congo; 4. Laos
CAB,195,20,53,8-Jan-62,Notebook,CC (62) 3,1. Wages Policy; 2. Railway Wages; 3. Miners' Wages
CAB,195,20,54,8-Jan-62,Notebook,CC (62) 4,1. Post Office: Work to Rule; 2. Government Expenditure - a) Estimates for 1962/1963 - b) Public Expenditure 1962-1965; 3. Investment: Education; 4. Nutritional Services - a) Cheap Milk - b) School Meals - c) School Milk - d) Family Allowances
CAB,195,20,55,16-Jan-62,Notebook,CC (62) 5,1. Laos; 2. Congo; 3. Indonesia; 4. Berlin; 5. Incomes Policy - a) Arbitration
CAB,195,20,56,18-Jan-62,Notebook,CC (62) 6,1. Incomes Policy: Railways; 2. Nuclear Tests
CAB,195,20,57,23-Jan-62,Notebook,CC (62) 7,1. I.C.I. and Courtaulds; 2. Indonesia; 3. Laos; 4. United Nations: Finances - a) Contribution to Congo Operations - b) General Finances: Bonds
CAB,195,21,1,15-May-62,Notebook,CC (62) 33,1. Foreign Affairs - a) Laos; 2. Overseas Aid - Egypt; 3. Incomes Policy; 4. Re-sale Price Maintenance; 5. National Theatre
CAB,195,21,2,17-May-62,Notebook,CC (62) 34,1. Parliament; 2. Laos; 3. Education - Grants to Students; 4. United Nations - Chinese Representation; 5. Incomes Policy
CAB,195,21,3,28-May-62,Notebook,CC (62) 37,1. Rhodesia; 2. Incomes Policy
CAB,195,21,4,29-May-62,Notebook,CC (62) 38,1. Foreign Affairs - a) Disarmament - b) Indonesia - c) Germany;  2. Housing Policy; 3. Leasehold Reform; 4. Diplomatic Immunities - a) International Organisations - b) Vienna Convention; 5. National Assistance; 6. Supersonic Airliner
CAB,195,21,5,31-May-62,Notebook,CC (62) 39,1. Parliament; 2. Economic Situation; 3. Trafalgar Square - Meeting of National Socialist Movement; 4. Burma - War Damage Claim; 5. S.E.A.T.O. - Laos; 6. Federation of Nyasaland and Rhodesia; 7. Shipping - a) Cunard - b) Reina del Mar; 8. Cotton; 9. Tourism
CAB,195,21,6,7-Jun-62,Notebook,CC (62) 40,1. Parliament; 2. National Assistance; 3. Commerical Policy - Japan; 4. United Nations - Colonialism; 5. Laos; 6. Broadcasting Policy; 7. Fishing Fleet - a) Subsidies for Boats built in foreign yards - b) Subsidies to Scottish Trawler Owners
CAB,195,21,7,26-Jun-62,Notebook,CC (62) 42,1. Foreign Affairs - a) Laos - b) China; 2. Cuba; 3. Common Market; 4. Canada
CAB,195,21,8,28-Jun-62,Notebook,CC (62) 43,1. Parliament; 2. Broadcasting Policy; 3. Nyasaland and Rhodesia; 4. Oversea Aid: Egypt; 5. Economic Situation
CAB,195,21,9,5-Jul-62,Notebook,CC (62) 44,1. Parliament; 2. Federation of Rhodesia and Nyasaland; 3. Foreign Affairs - a) Algeria - b) Laos - c) British Guiana; 4. Europe - Common Market; 5. Kenya; 6. Malaysia; 7. Economic Situation; 8. Coal
CAB,195,21,10,10-Jul-62,Notebook,CC (62) 45,1. Foreign Affairs - a) Laos - b) Congo; 2. Parliament; 3. Pensions - Public Service; 4. Commercial Policy: Japan; 5. Re-sale Price Maintenance; 6. Leonardo Cartoon; 7. Committees of Enquiry; 8. Office Building in London
CAB,195,21,11,12-Jul-62,Notebook,CC (62) 46,1. Parliament; 2. Smoking and Health; 3. Incomes Policy - a) Incomes Commission - b) General Background
CAB,195,21,12,17-Jul-62,Notebook,CC (62) 47,1. The Cabinet; 2. Foreign Affairs - a) Laos - b) Germany: Berlin - c) Congo; 3. Parliament
CAB,195,21,13,19-Jul-62,Notebook,CC (62) 48,1. Parliament; 2. Legislative Programme; 3. Truck Acts; 4. Commercial Policy - Japan; 5. Works of Art: Leonardo; 6. Europe: Common Market Negotiations
CAB,195,21,14,24-Jul-62,Notebook,CC (62) 49,1. Foreign Affairs - a) Congo - b) Berlin; 2. Europe; 3. Parliament; 4. Employment: Christchurch Aircraft Factory; 5. Incomes Policy; 6. Colonial Development Corporation; 7. Shipping; 8. I.M. Fund
CAB,195,21,15,27-Jul-62,Notebook,CC (62) 50,1. Leonardo Cartoon; 2. Foreign Affairs - a) Congo - b) Berlin - c) Nuclear Tests - d) Laos
CAB,195,21,16,31-Jul-62,Notebook,CC (62) 51,1. Europe - Common Market
CAB,195,21,17,1-Aug-62,Notebook,CC (62) 52,1. Aden; 2. Dr Robert Soblen; 3. Cotton; 4. Legislative Programme; 5. Public Expenditure - a) Estimates - b) Public Service Investment; 6. Education: Supply of Teachers; 7. Covent Garden Market; 8. Shipping: Docks
CAB,195,21,18,3-Aug-62,Notebook,CC (62) 53,1. Europe; 2. Malaysia; 3. Congo; 4. Blue Water
CAB,195,21,19,3-Aug-62,Notebook,CC (62) 54,1. Blue Water
CAB,195,21,20,22-Aug-62,Notebook,CC (62) 55,1. Common Market - a) The rest of the Commonwealth - b) U.K. Agriculture - c) Procedure; 2. Aden; 3. Congo; 4. Berlin
CAB,195,21,21,13-Sep-62,Notebook,CC (62) 56,1. Congo; 2. Berlin; 3. Meeting of Commonwealth P.M.'s; 4. Bank and Fund; 5. Incomes Policy - Railway Wages
CAB,195,21,22,20-Sep-62,Notebook,CC (62) 57,1. Foreign Affairs - a) Germany - b) Congo - c) U.N. Assembly; 2. Commonwealth Meeting; 3. Export of Arms - M/East; 4. Agricultural Policy - Farm Improvement Scheme
CAB,195,21,23,4-Oct-62,Notebook,CC (62) 58,1. Railway Wages; 2. Queen's Speeches; 3. Supply of Arms - Middle East; 4. Short Brothers &amp; Harland
CAB,195,22,1,3-Jan-63,Notebook,CC (63) 1,1. Secretary of Cabinet; 2. Pensions and National Insurance; 3. South Africa: Arms Technicians
CAB,195,22,2,3-Jan-63,Notebook,CC (63) 2,1. Bahamas Meeting: December 1962; 2. Foreign Affairs - Congo
CAB,195,22,3,10-Jan-63,Notebook,CC (63) 3,1. Prime Minister; 2. Foreign Affairs - a) Congo - b) Saudi Arabia - c) Indonesia; 3. Central African Federation; 4. Pensions and National Insurance; 5. Employment - a) Unemployment - b) Power stations; 6. Europe: Common Market Negotiations; 7. N.E. England
CAB,195,22,4,17-Jan-63,Notebook,CC (63) 4,1. Industrial Disputes; 2. Parliamentary Business; 3. Foreign Affairs - a) Yemen and S. Arabia - b) Togo - c) Nuclear tests; 4. Common Market; 5. Congo; 6. Central African Federation
CAB,195,22,5,22-Jan-63,Notebook,CC (63) 5,1. Parliamentary Business; 2. Common Market
CAB,195,22,6,24-Jan-63,Notebook,CC (63) 6,1. Parliamentary Business; 2. Foreign Affairs - a) Togo - b) Hong Kong - c) Indonesia; 3. Industrial Disputes: Electricity Industry; 4. Federation of Rhodesia and Nyasaland; 5. House of Lords Reform
CAB,195,22,7,25-Jan-63,Notebook,CC (63) 7,1. Common Market
CAB,195,22,8,29-Jan-63,Notebook,CC (63) 8,1. Common Market
CAB,195,22,9,31-Jan-63,Notebook,CC (63) 9,1. Parliamentary Business: post-Common Market economic policy; 2. Foreign Affairs - a) Indonesia - b) S. Arabia and Yemen
CAB,195,22,10,7-Feb-63,Notebook,CC (63) 10,1. Parliamentary Business; 2. Economic Policy: post-Brussels; 3. Foreign Affairs - a) Congo - b) Indonesia; 4. Federation of Rhodesia and Nyasaland; 5. Malta: Dockyard; 6. Commercial Policy: Imports of Russian Oil; 7. Broadcasting Policy - Television Bill - Duties &amp; Levies; 8. Education: Teachers' Salaries
CAB,195,22,11,14-Feb-63,Notebook,CC (63) 11,1. Parliament; 2. Malta: Dockyard; 3. Foreign Affairs - a) Yemen - b) Germany - c) Princess Margaret; 4. Statement on Defence 1963; 5. Industrial Disputes: Electricity Industry; 6. Commercial Policy: East-West Trade; 7. Agricultural Policy: Farm Price Review
CAB,195,22,12,21-Feb-63,Notebook,CC (63) 12,"1. Parliament; 2. Foreign Affairs - a) Central Africa - b) Denmark: Faroes; 3. Satellite Communications; 4. Broadcasting Policy: Television Licences; 5. London: Employment, Housing and Land; 6. The North East; 7. Commercial Policy: Imports of Russian Oil"
CAB,195,22,13,27-Feb-63,Notebook,CC (63) 13,1. Organisation for Defence
CAB,195,22,14,28-Feb-63,Notebook,CC (63) 14,1. Parliamentary Business; 2. Foreign Affairs - Yemen; 3. Farm Price Review; 4. Northern Ireland: Future of Shorts and Harland; 5. National Economic Development Council: Retraining &amp; Redundancy; 6. Representation of the Vatican in the United Kingdom; 7. United Nations: Financing of Peacekeeping Operations
CAB,195,22,15,7-Mar-63,Notebook,CC (63) 15,1. Parliamentary Business; 2. Chief Anthony Enahoro; 3. Farm Price Review; 4. Milk Marketing Board's Manufacturing Interests; 5. Valuation for Rating; 6. Bank Staff Associations; 7. Tribunals of Inquiry: Refusal to disclose evidence
CAB,195,22,16,14-Mar-63,Notebook,CC (63) 16,1. Parliament; 2. Foreign Affairs - a) Syria - b) Somalia - c) Yemen; 3. Law of the Sea: U.K. Fishery Limits; 4. NATO Council Meeting; 5. United Nations: Financing of Peacekeeping Operations; 6. Incomes Policy: Doctors' and Dentists' Pay; 7. British Transport Commission: The Beeching Plan; 8. Valuation for Rating
CAB,195,22,17,21-Mar-63,Notebook,CC (63) 17,1. Parliament; 2. Foreign Affairs - a) NATO - b) Somalia - c) Export of Pipe; 3. Representation of the Vatican in the U.K.; 4. M. Bidault; 5. Federation of Rhodesia &amp; Nyasaland; 6. The Beeching Plan; 7. Valuation for Rating; 8. Pay of Members of Parliament
CAB,195,22,18,25-Mar-63,Notebook,CC (63) 18,1. Pay of Members of Parliament; 2. Export of Large Diameter Steel Pipe; 3. The Atlantic Community
CAB,195,22,19,28-Mar-63,Notebook,CC (63) 19,1. Parliament; 2. Federation of Rhodesia &amp; Nyasaland; 3. Chief Anthony Enahoro
CAB,195,22,20,28-Mar-63,Notebook,CC (63) 20,1. Satellite Communications; 2. Federation of Rhodesia and Nyasaland; 3. Chief Anthony Enahoro
CAB,195,22,21,1-Apr-63,Notebook,CC (63) 21,1. Federation of Rhodesia &amp; Nyasaland
CAB,195,22,22,2-Apr-63,Notebook,CC (63) 22,1. Budget Cabinet
CAB,195,22,23,4-Apr-63,Notebook,CC (63) 23,1. Chief Anthony Enahoro; 2. Federation of Rhodesia &amp; Nyasaland; 3. Parliamentary Business; 4. Satellite Communications; 5. Foreign Affairs - a) Laos - b) Argentine - c) Iraq - d) Supply of large-diameter pipe to Soviet Union; 6. South Africa and the United Nations
CAB,195,22,24,9-Apr-63,Notebook,CC (63) 24,1. Radcliffe Report; 2. Federation of Rhodesia &amp; Nyasaland
CAB,195,22,25,11-Apr-63,Notebook,CC (63) 25,1. Foreign Affairs - a) Cuba - b) Malaya - c) Laos - d) Japan - e) Europe; 2. Export of Arms to Iraq; 3. Export of Large Diameter Steel Pipe; 4. U.K. Fishery Limits ; 5. Federation of Rhodesia and Nyasaland
CAB,195,22,26,25-Apr-63,Notebook,CC (63) 26,1. Parliament; 2. Report of the Radcliffe Tribunal; 3. Foreign Affairs - a) Laos - b) U.A.R. - c) Greece - d) S. Union - e) India: Military Aid - f) Germany: Royal Visit; 4. Closed Under The Freedom of Information Act 2000; 5. Law of Sea; 6. Federation of Rhodesia &amp; Nyasaland ; 7. Future Agricultural Policy; 8. Reform of the Exchequer Accounts
CAB,195,22,27,30-Apr-63,Notebook,CC (63) 27,1. Security: Radcliffe Report; 2. Federation of Rhodesia &amp; Nyasaland
CAB,195,22,28,2-May-63,Notebook,CC (63) 28,1. Parliament; 2. Foreign Affairs - a) U.A.R. - b) Jordan - c) Yemen - d) Laos - e) Cuba; 3. Public Order; 4. Agricultural Policy; 5. Rates of Growth of Public Expenditure
CAB,195,22,29,9-May-63,Notebook,CC (63) 29,1. Industrial Disputes: Railways; 2. Parliament; 3. Foreign Affairs - a) U.A.R. - b) Cameroon Bananas - c) British Guiana; 4. Federation of Rhodesia &amp; Nyasaland; 5. Anglo-Greek Relations; 6. Government Offices: The Foreign Office Building; 7. Disarmament; 8. Local Government in Scotland; 9. House of Lords Reform
CAB,195,22,30,14-May-63,Notebook,CC (63) 30,1. India and Pakistan
CAB,195,22,31,15-May-63,Notebook,CC (63) 31,1. India and Pakistan
CAB,195,22,32,16-May-63,Notebook,CC (63) 32,1. Parliament; 2. Foreign Affairs - a) U.S.A. - b) Iceland; 3. International Financial Policy; 4. Federation of Rhodesia and Nyasaland; 5. Housing Policy; 6. Satellite Communications; 7. Agricultural Policy; 8. Shipbuilding
CAB,195,22,33,21-May-63,Notebook,CC (63) 33,1. Federation of Rhodesia and Nyasaland
CAB,195,22,34,23-May-63,Notebook,CC (63) 34,1. Parliament; 2. Foreign Affairs - a) Africa - b) Turkey - c) Indonesia - d) S. Arabia; 3. Nuclear Tests; 4. NATO Nuclear Force; 5. Public Order; 6. Oversea Trade Negotiations; 7. Export of Arms to S. Africa; 8. Aid to Malaysia; 9. Television Bill; 10. London Railway Fares
CAB,195,22,35,28-May-63,Notebook,CC (63) 35,1. Foreign Affairs - a) Iraq - b) Africa - c) Indonesia; 2. Parliament; 3. Members' Travel; 4. Military Aid to India; 5. Southern Rhodesia; 6. Legislative Programme 1963-64
CAB,195,22,36,30-May-63,Notebook,CC (63) 36,1. NATO Nuclear Force; 2. Federation of Rhodesia and Nyasaland; 3. Local Government in Scotland; 4. Tribunals of Inquiry; 5. Railway Fares - London; 6. Air Ministry Computers; 7. Export of Arms to S. Africa
CAB,195,22,37,12-Jun-63,Notebook,CC (63) 37,1. Federation of Rhodesia and Nyasaland; 2. Resignation of S. of S. for War
CAB,195,22,38,13-Jun-63,Notebook,CC (63) 38,1. Resignation of S. of S. for War
CAB,195,22,39,20-Jun-63,Notebook,CC (63) 39,1. The Prime Minister; 2. Parliament; 3. Foreign Affairs - a) Greece - b) Iraq - c) Indonesia - d) Laos - e) S. Africa; 4. Resignation of S. of S. for War; 5. Federation of Rhodesia and Nyasaland
CAB,195,22,40,21-Jun-63,Notebook,CC (63) 40,1. Resignation of S. of S. for War; 2. Kenya
CAB,195,22,41,24-Jun-63,Notebook,CC (63) 41,1. Kenya; 2. Resignation of S. of S. for War: membership of Privy Council
CAB,195,22,42,25-Jun-63,Notebook,CC (63) 42,1. Peerages Bill; 2. NATO Nuclear Force: Mixed Manned Component
