collection,series,piece,item,Covering_date,Type,Former Reference,Title,Author,,
CAB,129,164,25,3-Oct-72,Memorandum,CP (72) 100,Television of the Proceedings of the House of Commons.,Robert Carr,,
CAB,129,165,1,3-Oct-72,Memorandum,CP (72) 101,1973 Revaluation for Rates.,Peter Walker,,
CAB,129,165,2,5-Oct-72,Memorandum,CP (72) 102,Development and Compensation - Putting People First: Draft White Paper.,Peter Walker,,
CAB,129,165,3,6-Oct-72,Memorandum,CP (72) 103,Agricultural Marketing and Horticultural Marketing: Draft Green Paper.,James Prior,,
CAB,129,165,4,12-Oct-72,Memorandum,CP (72) 104,1973 Revaluation for Rates.,Peter Walker,,
CAB,129,165,5,12-Oct-72,Memorandum,CP (72) 105,Rate Support Grant Negotiations 1972.,Peter Walker,,
CAB,129,165,6,12-Oct-72,Memorandum,CP (72) 106,The Queen's Speech on the Prorogation of Parliament.,Robert Carr,,
CAB,129,165,7,12-Oct-72,Memorandum,CP (72) 107,The Queen's Speech on the Opening of Parliament.,Robert Carr,,
CAB,129,165,8,13-Oct-72,Memorandum,CP (72) 108,Northern Ireland: Paper for Discussion.,William Whitelaw,,
CAB,129,165,9,20-Oct-72,Memorandum,CP (72) 109,The Queen's Speech on the Prorogation of Parliament.,Burke Trend,,
CAB,129,165,10,23-Oct-72,Memorandum,CP (72) 110,Default on the Housing Finance Act in England.,Peter Walker,,
CAB,129,165,11,23-Oct-72,Memorandum,CP (72) 111,Housing Finance Act - Default Procedure.,Peter J M Thomas,,
CAB,129,165,12,24-Oct-72,Memorandum,CP (72) 112,Social Security Bill: Draft White Paper.,Keith Joseph,,
CAB,129,165,13,24-Oct-72,Memorandum,CP (72) 113,The Queen's Speech on the Opening of Parliament.,Burke Trend,,
CAB,129,165,14,30-Oct-72,Memorandum,CP (72) 114,Rate Support Grant 1973-74.,Peter Walker,,
CAB,129,165,15,2-Nov-72,Memorandum,CP (72) 115,Inflation (Temporary Provisions) Bill.,Burke Trend,,
CAB,129,165,16,3-Nov-72,Memorandum,CP (72) 116,Inflation (Temporary Provisions) Bill.,Robert Carr,,
CAB,129,165,17,6-Nov-72,Memorandum,CP (72) 117,Inflation (Temporary Provisions) Bill.,Anthony Barber,,
CAB,129,165,18,6-Nov-72,Memorandum,CP (72) 118,A Fleeting Visit to Peking.,Alec Douglas-Home,,
CAB,129,165,19,7-Nov-72,Memorandum,CP (72) 119,Rate Support Grant Negotiations.,Geoffrey Rippon,,
CAB,129,165,20,13-Nov-72,Memorandum,CP (72) 120,Whitehall Redevelopment.,Robert Carr,,
CAB,129,165,21,13-Nov-72,Memorandum,CP (72) 121,Public Expenditure to 1976-77.,Anthony Barber,,
CAB,129,165,22,13-Nov-72,Memorandum,CP (72) 122,Public Expenditure to 1976-77.,Central Policy Review Staff,,
CAB,129,165,23,14-Nov-72,Memorandum,CP (72) 123,Civil Liability for Personal Injury.,"Hailsham of St Marylebone, Keith Joseph",,
CAB,129,165,24,14-Nov-72,Memorandum,CP (72) 124,Ministerial Responsibilities for Europe.,Edward Heath,,
CAB,129,165,25,16-Nov-72,Memorandum,CP (72) 125,Report of the Working Party on Unemployment Statistics.,Maurice V Macmillan,,
CAB,129,166,1,17-Nov-72,Memorandum,CP (72) 126,Review of Government Strategy.,Edward Heath,,
CAB,129,166,2,21-Nov-72,Memorandum,CP (72) 127,Report of the Select Committee on Parliamentary Questions.,James Prior,,
CAB,129,166,3,21-Nov-72,Memorandum,CP (72) 128,Report of the Joint Committee on Delegated Legislation (The Brooke Committee).,James Prior,,
CAB,129,166,4,21-Nov-72,Memorandum,CP (72) 129,Civil Liability for Personal Injury - Proposed Royal Commission.,Hailsham of St Marylebone,,
CAB,129,166,5,27-Nov-72,Memorandum,CP (72) 130,Housing Finance Act 1972 - Default Procedure.,Peter Thomas,,
CAB,129,166,6,27-Nov-72,Memorandum,CP (72) 131,Parliamentary Questions on the Activities of the Institutions of the European Communities.,James Prior,,
CAB,129,166,7,27-Nov-72,Memorandum,CP (72) 132,Default in England on the Housing Finance Act.,Geoffrey Rippon,,
CAB,129,166,8,28-Nov-72,Memorandum,CP (72) 133,Education: A Framework for Advance.,Margaret Thatcher,,
CAB,129,166,9,28-Nov-72,Memorandum,CP (72) 134,Housing (Financial Provisions) (Scotland) Act 1972: Default by Local Authorities.,Gordon Campbell,,
CAB,129,166,10,28-Nov-72,Memorandum,CP (72) 135,Coal Policy.,Peter Walker,,
CAB,129,166,11,28-Nov-72,Memorandum,CP (72) 136,White Paper on Educational Policy in Scotland.,Gordon Campbell,,
CAB,129,166,12,1-Dec-72,Memorandum,CP (72) 137,Area Excluded from Parliamentary Commissioner's Investigation: Observations by the Government.,Jellicoe,,
CAB,129,166,13,4-Dec-72,Memorandum,CP (72) 138,Relocation of Defence Facilities from Shoeburyness.,Carrington,,
CAB,129,166,14,5-Dec-72,Memorandum,CP (72) 139,Designation of British Members of the European Parliament.,James Prior,,
CAB,129,166,15,5-Dec-72,Memorandum,CP (72) 140,European Communities: Parliamentary Scrutiny of Draft Instruments.,James Prior,,
CAB,129,166,16,5-Dec-72,Memorandum,CP (72) 141,"Observations on the Second and Third Reports from the Select Committee on Science and Technology, 1971-72: Draft White Paper.",Peter Walker,,
CAB,129,166,17,Dec-72,Memorandum,CP (72) 142,Government Observations on the First and Fourth Reports of the Select Committee on Science and Technology 1971-72.,Jellicoe,,
CAB,129,166,18,6-Dec-72,Memorandum,CP (72) 143,Mass Expulsions on the Uganda Model.,"Alec Douglas-Home, Robert Carr",,
CAB,129,166,19,6-Dec-72,Memorandum,CP (72) 144,Coal Policy: Revised Draft Statement.,Peter Walker,,
CAB,129,166,20,8-Dec-72,Memorandum,CP (72) 145,Changes in Assisted Areas.,Robert Carr,,
CAB,129,166,21,11-Dec-72,Memorandum,CP (72) 146,Civil Liability and Compensation for Personal Injury: Proposed Royal Commission.,Hailsham of St Marylebone,,
CAB,129,166,22,Dec-72,Memorandum,CP (72) 147,Public Expenditure: Draft White Paper.,Anthony Barber,,
CAB,129,166,23,11-Dec-72,Memorandum,CP (72) 148,Housing (Financial Provisions) (Scotland) Act 1972. Default by Local Authorities.,Gordon Campbell,,
CAB,129,166,24,11-Dec-72,Memorandum,CP (72) 149,The Legislative Programme for 1972-73.,James Prior,,
CAB,129,166,25,12-Dec-72,Memorandum,CP (72) 150,Civil Service Manpower.,Jellicoe,,
CAB,129,166,26,11-Dec-72,Memorandum,CP (72) 151,Heavy Lorries.,Geoffrey Rippon,,
CAB,129,166,27,12-Dec-72,Memorandum,CP (72) 152,British Steel Corporation: Development Strategy to the Early 1980's.,Peter Walker,,
CAB,129,166,28,12-Dec-72,Memorandum,CP (72) 153,Report on the Fire at Coldharbour Hospital.,Keith Joseph,,
CAB,129,166,29,12-Dec-72,Memorandum,CP (72) 154,Default under the Housing Finance Act in England.,Geoffrey Rippon,,
CAB,129,166,30,13-Dec-72,Memorandum,CP (72) 155,British Steel Corporation Development Proposals. Note on the Employment Implications of Major Options.,Maurice V Macmillan,,
CAB,129,166,31,18-Dec-72,Memorandum,CP (72) 156,British Steel Corporation: Development Strategy.,Peter Walker,,
CAB,129,166,32,20-Dec-72,Memorandum,CP (72) 157,Reply to the Sixth Report of the Expenditure Committee: Draft White Paper.,Peter Walker,,
CAB,129,167,1,12-Jan-73,Memorandum,CP (73) 1,Prices and Pay - the Next Phase: Draft White Paper.,Anthony Barber,,
CAB,129,167,2,15-Jan-73,Memorandum,CP (73) 2,"Sixth Special Report of the Expenditure Committee, Session 1971-72: Draft White Paper.",James Prior,,
CAB,129,167,3,16-Jan-73,Memorandum,CP (73) 3,Statement on the Defence Estimates 1973.,Carrington,,
CAB,129,167,4,16-Jan-73,Memorandum,CP (73) 4,Bahamas Independence Conference 1972.,Alec Douglas-Home,,
CAB,129,167,5,16-Jan-73,Memorandum,CP (73) 5,Prices and Pay - The Next Phase.,J J B Hunt,,
CAB,129,167,6,19-Jan-73,Memorandum,CP (73) 6,Immigration Rules.,Robert Carr,,
CAB,129,167,7,24-Jan-73,Memorandum,CP (73) 7,The Future of Broadcasting.,Robert Carr,,
CAB,129,167,8,24-Jan-73,Memorandum,CP (73) 8,Public Expenditure: Priorities and Control.,Anthony Barber,,
CAB,129,167,9,29-Jan-73,Memorandum,CP (73) 9,The New Parliamentary Building.,Geoffrey Rippon,,
CAB,129,167,10,7-Feb-73,Memorandum,CP (73) 10,British Steel Corporation Development Strategy - Draft White Paper.,Peter Walker,,
CAB,129,167,11,12-Feb-73,Memorandum,CP (73) 11,Programme Analysis and Review - Proposals for 1973-1975.,Patrick Jenkin,,
CAB,129,167,12,12-Feb-73,Memorandum,CP (73) 12,Members' Outside Financial Interests.,James Prior,,
CAB,129,167,13,12-Feb-73,Memorandum,CP (73) 13,"Programme Analysis and Review Programme, 1973-75.",Edward Heath,,
CAB,129,167,14,12-Feb-73,Memorandum,CP (73) 14,Report of the Layfield Panel of Inquiry into the Greater London Development Plan.,Geoffrey Rippon,,
CAB,129,167,15,13-Feb-73,Memorandum,CP (73) 15,Reorganisation of the Nuclear Design and Construction Industry.,Peter Walker,,
CAB,129,167,16,16-Feb-73,Memorandum,CP (73) 16,Second Report of the Select Committee on the Parliamentary Commissioner for Administration: Draft White Paper.,Anthony Barber,,
CAB,129,167,17,16-Feb-73,Memorandum,CP (73) 17,Default under the Housing Finance Act in England.,Geoffrey Rippon,,
CAB,129,167,18,16-Feb-73,Memorandum,CP (73) 18,Housing Finance Act 1972: Position of Merthyr Tydfil County Borough and Bedwas and Machen Urban District.,Peter J M Thomas,,
CAB,129,167,19,16-Feb-73,Memorandum,CP (73) 19,Tenancies of High Rateable Value Dwellings.,Robert Carr,,
CAB,129,167,20,20-Feb-73,Memorandum,CP (73) 20,Default by Clay Cross Urban District Council under the Housing Finance Act.,Geoffrey Rippon,,
CAB,129,168,1,21-Feb-73,Memorandum,CP (73) 21,"Tenancies of High Rateable Value Dwellings: Possible Short-Term Measures to limit Rent Increases, and to Provide Security of Tenure.",Geoffrey Rippon,,
CAB,129,168,2,21-Feb-73,Memorandum,CP (73) 22,Reorganisation of the Nuclear Design and Construction Industry.,Peter Walker,,
CAB,129,168,3,22-Feb-73,Memorandum,CP (73) 23,Price and Pay Code: Draft Consultative Document.,Anthony Barber,,
CAB,129,168,4,26-Feb-73,Memorandum,CP (73) 24,Price and Pay Code: A Draft Consultative Document.,Anthony Barber,,
CAB,129,168,5,26-Feb-73,Memorandum,CP (73) 25,"Annual Review of Agriculture, 1973: Draft White Paper.","William Whitelaw, Gordon Campbell, Peter Thomas, Joseph Godber",,
CAB,129,168,6,26-Feb-73,Memorandum,CP (73) 26,Lay Summary Justice in Scotland: Draft White Paper.,Gordon Campbell,,
CAB,129,168,7,26-Feb-73,Memorandum,CP (73) 27,Framework for a Settlement for Northern Ireland.,William Whitelaw,,
CAB,129,168,8,2-Mar-73,Memorandum,CP (73) 28,Tenancies of High Rateable Value Dwellings.,Geoffrey Rippon,,
CAB,129,168,9,5-Mar-73,Memorandum,CP (73) 29,Remuneration of Scottish Councillors.,Robert Carr,,
CAB,129,168,10,8-Mar-73,Memorandum,CP (73) 30,Constitutional Proposals for Northern Ireland: Draft White Paper.,William Whitelaw,,
CAB,129,168,11,8-Mar-73,Memorandum,CP (73) 31,Channel Tunnel: Draft Green Paper.,John Peyton,,
CAB,129,168,12,14-Mar-73,Memorandum,CP (73) 32,Building Societies: Interest Charge on Mortgages.,Robert Carr,,
CAB,129,168,13,14-Mar-73,Memorandum,CP (73) 33,Steel Prices.,Peter Walker,,
CAB,129,168,14,19-Mar-73,Memorandum,CP (73) 34,Reorganisation of the Nuclear Design and Construction Industry.,Peter Walker,,
CAB,129,168,15,20-Mar-73,Memorandum,CP (73) 35,"Company Profits, Investment and Growth.",Peter Walker,,
CAB,129,168,16,20-Mar-73,Memorandum,CP (73) 36,Mortgage Funds for Private Housebuilding.,Geoffrey Rippon,,
CAB,129,168,17,21-Mar-73,Memorandum,CP (73) 37,Price and Pay Code: Draft White Paper.,Anthony Barber,,
CAB,129,168,18,21-Mar-73,Memorandum,CP (73) 38,Private Practice in National Health Service Hospitals: Draft White Paper.,Keith Joseph,,
CAB,129,168,19,21-Mar-73,Memorandum,CP (73) 39,Mortgage Funds for Private Housebuilding.,Anthony Barber,,
CAB,129,168,20,21-Mar-73,Memorandum,CP (73) 40,Price and Pay Code: the Banks and Nationalised Industries.,Anthony Barber,,
CAB,129,169,1,26-Mar-73,Memorandum,CP (73) 41,The Counter-Inflation Programme: The Operation of Stage Two.,Patrick Jenkin,,
CAB,129,169,2,28-Mar-73,Memorandum,CP (73) 42,Legislative Programme 1973-74 Session.,James Prior,,
CAB,129,169,3,29-Mar-73,Memorandum,CP (73) 43,A Mid-Term Population Census in 1976.,Keith Joseph,,
CAB,129,169,4,30-Mar-73,Memorandum,CP (73) 44,A Mid-Term Population Census in 1976.,Central Policy Review Staff,,
CAB,129,169,5,30-Mar-73,Memorandum,CP (73) 45,Land and House Prices: New Housing Policies - Costs and Offsetting Savings.,Geoffrey Rippon,,
CAB,129,169,6,30-Mar-73,Memorandum,CP (73) 46,Housing Policy.,Robert Carr,,
CAB,129,169,7,2-Apr-73,Memorandum,CP (73) 47,Relocation of Defence Facilities from Shoeburyness.,Robert Carr,,
CAB,129,169,8,30-Mar-73,Memorandum,CP (73) 48,Interest Charges on Building Society Mortgages.,Central Policy Review Staff,,
CAB,129,169,9,2-Apr-73,Memorandum,CP (73) 49,Relocation of Defence Facilities from Shoeburyness.,Carrington,,
CAB,129,169,10,3-Apr-73,Memorandum,CP (73) 50,Housing Policy.,Geoffrey Rippon,,
CAB,129,169,11,4-Apr-73,Memorandum,CP (73) 51,Housing Policy: Draft White Paper.,Gordon Campbell,,
CAB,129,169,12,4-Apr-73,Memorandum,CP (73) 52,The 1973 Review of Social Security Benefits and Associated Changes: Draft White Paper.,Keith Joseph,,
CAB,129,169,13,9-Apr-73,Memorandum,CP (73) 53,HS 146 Aircraft.,Peter Walker,,
CAB,129,169,14,9-Apr-73,Memorandum,CP (73) 54,Tribunals of Inquiry.,Robert Carr,,
CAB,129,169,15,10-Apr-73,Memorandum,CP (73) 55,National Health Service Reorganisation: Top Salaries.,Keith Joseph,,
CAB,129,169,16,19-Apr-73,Memorandum,CP (73) 56,Firearms Control: Draft Green Paper.,Robert Carr,,
CAB,129,169,17,27-Apr-73,Memorandum,CP (73) 57,The Possibility of Dispersing more Government Work from London.,Jellicoe,,
CAB,129,169,18,30-Apr-73,Memorandum,CP (73) 58,Discrimination against Women.,Robert Carr,,
CAB,129,169,19,30-Apr-73,Memorandum,CP (73) 59,Government Dispersal: The Hardman Report.,Peter Walker,,
CAB,129,169,20,7-May-73,Memorandum,CP (73) 60,The Robens Report on Safety and Health at Work.,Robert Carr,,
CAB,129,170,1,9-May-73,Memorandum,CP (73) 61,Reference to the Monopolies Commission of certain Restrictive Practices in the Professions.,Robert Carr,,
CAB,129,170,2,22-May-73,Memorandum,CP (73) 62,Towards Better Homes - Proposals for Dealing with Scotland's Older Housing: Draft White Paper.,Gordon Campbell,,
CAB,129,170,3,21-May-73,Memorandum,CP (73) 63,"White Paper on ""Better Homes - the Next Priorities"".",Geoffrey Rippon,,
CAB,129,170,4,6-Jun-73,Memorandum,CP (73) 64,Role of the Building Societies.,Anthony Barber,,
CAB,129,170,5,8-Jun-73,Memorandum,CP (73) 65,Review of Government Strategy.,Edward Heath,,
CAB,129,170,6,8-Jun-73,Memorandum,CP (73) 66,Members' Outside Financial Interests.,James Prior,,
CAB,129,170,7,11-Jun-73,Memorandum,CP (73) 67,Regional Development Grants - Slaughterhouses.,"Gordon Campbell, Peter Thomas, Joseph Godber",,
CAB,129,170,8,14-Jun-73,Memorandum,CP (73) 68,Refusal of Suitable Employment by the Unemployed.,Maurice V Macmillan,,
CAB,129,170,9,15-Jun-73,Memorandum,CP (73) 69,Rhodesia: Settlement Prospects and Continuation of Sanctions.,Alec Douglas-Home,,
CAB,129,170,10,18-Jun-73,Memorandum,CP (73) 70,Fisheries Dispute between the United Kingdom and Iceland: Draft White Paper.,"Alec Douglas-Home, Joseph Godber",,
CAB,129,170,11,19-Jun-73,Memorandum,CP (73) 71,Housing Finance Act: Clay Cross Urban District Council.,Geoffrey Rippon,,
CAB,129,170,12,27-Jun-73,Memorandum,CP (73) 72,Reply to the Expenditure Committee Report on Urban Transport Planning: Draft White Paper.,Geoffrey Rippon,,
CAB,129,170,13,2-Jul-73,Memorandum,CP (73) 73,Maplin: Access Routes and New Town Consultation Documents.,Geoffrey Rippon,,
CAB,129,170,14,2-Jul-73,Memorandum,CP (73) 74,The Channel Tunnel Project.,Geoffrey Rippon,,
CAB,129,170,15,3-Jul-73,Memorandum,CP (73) 75,Report of the Defence Lands Committee: Draft White Paper.,Carrington,,
CAB,129,170,16,5-Jul-73,Memorandum,CP (73) 76,Security of the Census of Population: Draft White Paper.,Keith Joseph,,
CAB,129,170,17,9-Jul-73,Memorandum,CP (73) 77,The Levy on Independent Television.,John Eden,,
CAB,129,170,18,10-Jul-73,Memorandum,CP (73) 78,Maplin Airport.,James Prior,,
CAB,129,170,19,13-Jul-73,Memorandum,CP (73) 79,Company Law Reform: Draft White Paper.,Geoffrey Howe,,
CAB,129,170,20,16-Jul-73,Memorandum,CP (73) 80,Late Implementation of the Housing Finance Act.,Geoffrey Rippon,,
CAB,129,171,1,17-Jul-73,Memorandum,CP (73) 81,Public Expenditure to 1977-78.,Anthony Barber,,
CAB,129,171,2,17-Jul-73,Memorandum,CP (73) 82,Public Expenditure to 1977-78.,Anthony Barber,,
CAB,129,171,3,17-Jul-73,Memorandum,CP (73) 83,Public Expenditure to 1977-78.,Central Policy Review Staff,,
CAB,129,171,4,23-Jul-73,Memorandum,CP (73) 84,Reorganisation of the Training of Junior Soldiers.,Robert Carr,,
CAB,129,171,5,24-Jul-73,Memorandum,CP (73) 85,Channel Tunnel.,Geoffrey Rippon,,
CAB,129,171,6,24-Jul-73,Memorandum,CP (73) 86,Select Committee on Nationalised Industries: Report on British Steel Corporation.,Peter Walker,,
CAB,129,171,7,24-Jul-73,Memorandum,CP (73) 87,Public Expenditure Priorities.,Anthony Barber,,
CAB,129,171,8,26-Jul-73,Memorandum,CP (73) 88,Select Committee on Scottish Affairs - Report on Land Resource Use: Draft White Paper.,Gordon Campbell,,
CAB,129,171,9,10-Sep-73,Memorandum,CP (73) 89,Timing and Presentation of the Maplin Project.,Geoffrey Rippon,,
CAB,129,171,10,10-Sep-73,Memorandum,CP (73) 90,Relocation of Defence Facilities from Shoeburyness.,Carrington,,
CAB,129,171,11,11-Sep-73,Memorandum,CP (73) 91,Reform of the Law on Consumer Credit. Draft White Paper.,Geoffrey Howe,,
CAB,129,171,12,20-Sep-73,Memorandum,CP (73) 92,Response to the Report on Police/Immigrant Relations by the Select Committee on Race Relations and Immigration: Draft White Paper.,Robert Carr,,
CAB,129,171,13,28-Sep-73,Memorandum,CP (73) 93,Mortgages and Mortgage Lending.,Geoffrey Rippon,,
CAB,129,171,14,1-Oct-73,Memorandum,CP (73) 94,The Maplin Project: Handling.,Geoffrey Rippon,,
CAB,129,171,15,2-Oct-73,Memorandum,CP (73) 95,The Programme for Controlling Inflation: Stage 3 - Draft White Paper.,John Hunt,,
CAB,129,171,16,3-Oct-73,Memorandum,CP (73) 96,The Land Hoarding Charge.,Geoffrey Rippon,,
CAB,129,171,17,8-Oct-73,Memorandum,CP (73) 97,The Programme for Controlling Inflation - Consultative Document.,John Hunt,,
CAB,129,171,18,10-Oct-73,Memorandum,CP (73) 98,Late Implementation of the October 1972 Rent Increases.,Geoffrey Rippon,,
CAB,129,171,19,11-Oct-73,Memorandum,CP (73) 99,The Queen's Speech on the Opening of Parliament.,James Prior,,
CAB,129,171,20,11-Oct-73,Memorandum,CP (73) 100,The Queen's Speech on the Prorogation of Parliament.,James Prior,,
CAB,129,172,1,15-Oct-73,Memorandum,CP (73) 101,The Queen's Speeches on the Opening and Prorogation of Parliament.,James Prior,,
CAB,129,172,2,16-Oct-73,Memorandum,CP (73) 102,Late Implementation of the October 1972 Rent Increases.,Gordon Campbell,,
CAB,129,172,3,19-Oct-73,Memorandum,CP (73) 103,An Account of the British Aid Programme.,Alec Douglas-Home,,
CAB,129,172,4,18-Oct-73,Memorandum,CP (73) 104,Co-ordination of Social Policies.,Edward Heath,,
CAB,129,172,5,19-Oct-73,Memorandum,CP (73) 105,The Queen's Speech on the Prorogation of Parliament.,John Hunt,,
CAB,129,172,6,19-Oct-73,Memorandum,CP (73) 106,Rate Support Grant.,Geoffrey Rippon,,
CAB,129,172,7,22-Oct-73,Memorandum,CP (73) 107,The Queen's Speech on the Opening of Parliament.,James Prior,,
CAB,129,172,8,22-Oct-73,Memorandum,CP (73) 108,Public Expenditure to 1977-78.,Anthony Barber,,
CAB,129,172,9,22-Oct-73,Memorandum,CP (73) 109,Public Expenditure to 1977-78.,Central Policy Review Staff,,
CAB,129,172,10,23-Oct-73,Memorandum,CP (73) 110,A Mid-Term Population Census in 1976.,Robert Carr,,
CAB,129,172,11,23-Oct-73,Memorandum,CP (73) 111,Rate Support Grant Local Authority Expenditure in 1974-75 (England and Wales).,Geoffrey Rippon,,
CAB,129,172,12,23-Oct-73,Memorandum,CP (73) 112,Price and Pay Code for Stage 3.,Anthony Barber,,
CAB,129,172,13,23-Oct-73,Memorandum,CP (73) 113,Defence Budget Targets.,Carrington,,
CAB,129,172,14,24-Oct-73,Memorandum,CP (73) 114,Price and Pay Code for Stage 3.,Anthony Barber,,
CAB,129,172,15,25-Oct-73,Memorandum,CP (73) 115,The Queen's Speech on the Opening of Parliament.,John Hunt,,
